Date,Close_BLK,High_BLK,Low_BLK,Open_BLK,Volume_BLK
2024-10-14,971.7174682617188,981.251259629814,969.2385282114172,979.0172173987686,768400.0
2024-10-15,986.6893310546876,995.948741405248,976.0287702406916,977.8708563977935,618800.0
2024-10-16,995.2628173828124,998.6628004674574,983.8968076528278,983.8968076528278,547100.0
2024-10-17,982.2801513671876,1011.1851533276184,981.4375114257348,1002.9545525765628,684700.0
2024-10-18,986.7089233398438,989.119268080784,978.2431735175428,989.119268080784,505400.0
2024-10-21,980.349853515625,988.2374771976304,977.0968090305374,984.7296672100798,311200.0
2024-10-22,980.6241455078124,983.6224244003816,970.8062249087246,976.9987607517254,504400.0
2024-10-23,968.2293090820312,988.2962789798274,962.850049047261,976.9400168365607,441400.0
2024-10-24,964.1531982421876,972.0212657508872,963.398709630639,971.0511833342792,353600.0
2024-10-25,954.4234619140624,967.4355793051687,949.4067347507316,967.4355793051687,433500.0
2024-10-28,966.3284301757812,969.493323433466,959.2638903760084,962.1935740726024,329400.0
2024-10-29,963.3399047851562,969.8068217584788,959.3814112226538,965.1330112873168,269500.0
2024-10-30,960.1065063476562,977.8708380802768,959.2148869073022,965.6425725890924,427900.0
2024-10-31,961.2431640625,966.1814883554696,949.9848611484898,950.592351286764,607800.0
2024-11-01,965.2114868164062,971.9624737979692,960.459272806432,964.1532530861608,792000.0
2024-11-04,971.501953125,972.0016762550226,956.3635597463456,959.3912623437196,512500.0
2024-11-05,993.89111328125,997.1637736939972,971.99192399593,971.99192399593,424800.0
2024-11-06,1009.0490112304688,1036.1805804650887,979.8305178167878,1025.15748713965,1266900.0
2024-11-07,1015.1632690429688,1023.8738571369636,1011.577055838588,1019.013936017649,528700.0
2024-11-08,1018.3182373046876,1029.253059207676,1015.7608941366558,1019.9839012567016,454500.0
2024-11-11,1032.5845947265625,1046.7921377208922,1026.3725025214128,1027.675634095726,681500.0
2024-11-12,1015.4473266601562,1035.759194026012,1012.7429848797888,1032.9372773685946,489900.0
2024-11-13,1010.1856079101562,1022.600103135684,1005.4824933767776,1017.426569501576,408800.0
2024-11-14,1025.9609375,1037.5327938006672,1016.2802068036848,1019.7194216305484,1048700.0
2024-11-15,1026.2452392578125,1031.2815832310655,1014.1345465861954,1017.5443381645432,583400.0
2024-11-18,1028.7926025390625,1031.977051667653,1016.4761857677896,1017.6323187784928,563200.0
2024-11-19,1007.37353515625,1023.2468612442096,1006.8640041517764,1020.983395345463,673500.0
2024-11-20,1004.0029296875,1015.7901993268398,997.4674174005852,1011.5279607085092,593700.0
2024-11-21,1007.2657470703124,1018.4652622358778,1003.9342994715888,1013.8599871526316,473100.0
2024-11-22,1015.5550537109376,1020.9245055653462,1007.7556414209462,1012.1648785491856,713000.0
2024-11-25,1010.6854858398438,1027.8423297206166,1009.7839986022884,1027.6855233296872,1463700.0
2024-11-26,1005.7764282226562,1017.377588264369,997.6634624926616,1011.2341512820868,772700.0
2024-11-27,998.8882446289062,1013.1447668633078,997.5066500928824,1008.7845688530734,481900.0
2024-11-29,1002.1705932617188,1008.559047262556,1000.230548067452,1000.230548067452,390000.0
2024-12-02,999.5348510742188,1012.801793974705,992.4408880068924,1005.8450215268058,719600.0
2024-12-03,1018.0439453125,1025.1869483237317,1000.4069953455846,1010.2934521422924,941700.0
2024-12-04,1014.12451171875,1018.4161738570184,992.0587109351504,1017.0640030570652,1029500.0
2024-12-05,1028.7767333984375,1041.410168101884,1012.7756408727932,1014.2230954716048,880500.0
2024-12-06,1026.8958740234375,1037.0971706973028,1022.4450897177442,1028.4221800381747,550300.0
2024-12-09,1030.35205078125,1039.647395629008,1027.2699898331125,1033.8870272027536,742600.0
2024-12-10,1040.87841796875,1048.5392777015527,1029.88944632893,1033.7788946490425,645000.0
2024-12-11,1048.94287109375,1065.8695052744251,1044.039171562186,1044.8859840732134,1139700.0
2024-12-12,1042.6015625,1057.5983792486022,1035.1179988888011,1051.8280335199652,687100.0
2024-12-13,1040.3565673828125,1045.1814158451368,1036.2109720012204,1040.67161291893,537300.0
2024-12-16,1048.3424072265625,1055.560087777939,1040.31721959,1043.153110429653,897800.0
2024-12-17,1033.1485595703125,1043.5172953016854,1022.366334110949,1039.8444487527088,990400.0
2024-12-18,1004.6715698242188,1044.7481606750655,1003.352128894776,1033.1485716641246,864900.0
2024-12-19,1000.7623901367188,1024.9363336869335,999.4035234677224,1024.5818624081303,796300.0
2024-12-20,1012.9330444335938,1020.8893564426612,986.6322117335689,992.2055486764688,2079800.0
2024-12-23,1023.7743530273438,1025.4089596428364,1007.6846745414266,1010.1759501288004,488100.0
2024-12-24,1038.672607421875,1038.672607421875,1020.7908596075204,1025.684702827837,276600.0
2024-12-26,1038.131103515625,1041.2918959025503,1028.9932209920917,1028.9932209920917,292100.0
2024-12-27,1028.1859130859375,1039.2733283933887,1024.325914085838,1031.947347667263,337100.0
2024-12-30,1011.6925048828124,1020.1804641562314,1005.8335712445734,1016.9901021221724,591700.0
2024-12-31,1009.407958984375,1018.2898152097006,1003.9232697266272,1015.0207218875524,619400.0
2025-01-02,1001.8160400390624,1016.2908252940134,996.4987302840073,1014.2230160005212,604500.0
2025-01-03,1005.1935424804688,1008.3149694543212,994.5294132313128,1006.512983491385,469000.0
2025-01-06,997.2274169921876,1013.6421187172404,995.9965637788648,1009.9397026355256,616200.0
2025-01-07,965.7373046875,996.4987791226362,963.265741775414,995.5140965345704,970500.0
2025-01-08,970.9954223632812,975.121244583162,961.0993749204436,965.2251971403244,778500.0
2025-01-10,941.0020751953124,967.0075156895545,933.6366086285822,964.782123442666,908200.0
2025-01-13,940.3816528320312,942.5873320368452,928.8904247764556,931.7558244344368,794100.0
2025-01-14,948.4166870117188,954.748188677342,943.365260657452,949.5490959988348,1058100.0
2025-01-15,997.66064453125,1009.7426583788148,975.8203930965778,1004.1497288870728,1140100.0
2025-01-16,980.4680786132812,1000.969176490706,967.1354985390246,1000.969176490706,883800.0
2025-01-17,989.5665893554688,997.2963232724974,981.7383511240574,985.5687806377022,1085800.0
2025-01-21,996.5873413085938,1011.2196487847832,988.3454934629189,998.4877713281226,671600.0
2025-01-22,990.9254760742188,998.2908824072877,982.9593677020234,996.9713813298468,570300.0
2025-01-23,1002.1409912109376,1002.2197826460616,985.4998915312708,988.5819528402166,645300.0
2025-01-24,1004.8192749023438,1010.2842507886062,997.6212481901114,997.6212481901114,731300.0
2025-01-27,1014.1638793945312,1015.1191128124514,989.3007053145968,994.5293672074894,662500.0
2025-01-28,1035.09814453125,1039.548928442366,1011.3181594972332,1013.9078791516836,1083000.0
2025-01-29,1036.4866943359375,1050.4888514812674,1029.2985837732465,1031.070940259708,808600.0
2025-01-30,1055.1070556640625,1061.7339499335376,1043.1037129838758,1052.8225248564436,532100.0
2025-01-31,1059.026123046875,1067.6125263632978,1052.3893720219712,1057.637686942107,957600.0
2025-02-03,998.221923828125,1040.356528132588,991.210988959049,1038.3280244061743,1502200.0
2025-02-04,1000.1026611328124,1003.8838686023612,988.621288942394,996.0457737989576,931100.0
2025-02-05,998.9603881835938,1011.8105427850315,990.501939132784,1004.3761418898628,710200.0
2025-02-06,991.2011108398438,1008.11794927645,989.6059299697038,1004.720782571429,688500.0
2025-02-07,976.844482421875,1000.3488507357688,975.968160604206,993.3084063676986,731700.0
2025-02-10,970.453857421875,981.0786204066376,961.828028825254,979.7591193696068,683700.0
2025-02-11,973.0632934570312,974.3040030676178,958.6868923807092,964.9888846470766,884900.0
2025-02-12,958.7952880859376,965.8653017354673,951.0852067249948,960.104872633514,562900.0
2025-02-13,965.2842407226562,966.9582129892252,955.407906520324,964.0435311591964,480500.0
2025-02-14,959.0020751953124,963.6596648306044,953.546955146452,960.065549247166,965200.0
2025-02-18,962.8816528320312,962.8915092734584,944.3794895666618,954.2952499430191,1048500.0
2025-02-19,971.2318115234376,974.5403304629904,952.0698674897516,956.1267547823526,760300.0
2025-02-20,974.2251586914062,976.1354451101868,959.1004501943954,971.3892683356856,769700.0
2025-02-21,959.2974243164062,977.9965968013944,956.1366317314652,977.2875940989956,1254000.0
2025-02-24,938.2055053710938,967.2339873105194,933.587341887566,960.4100844689802,1141500.0
2025-02-25,943.335693359375,951.3214540265544,931.3717769199454,943.2766148132648,1004000.0
2025-02-26,939.1607666015624,952.2963991646416,937.6935991061612,941.8489309360826,614300.0
2025-02-27,930.4166870117188,955.1321943900372,929.0479638756424,944.4089872509734,675200.0
2025-02-28,962.8029174804688,965.461512243552,927.5808039875328,928.7328657248856,1412300.0
2025-03-03,951.6661376953124,975.6136250881416,944.1530649538506,964.8313989915468,767000.0
2025-03-04,937.2109985351562,949.8051270275712,919.0436532595148,937.7722748102128,1040000.0
2025-03-05,953.3106079101562,954.807284564344,933.3313598876306,949.2340076028214,837800.0
2025-03-06,944.9407958984376,954.167266771313,934.1978754035998,942.9615743166976,698000.0
2025-03-07,937.5054321289062,943.5547306773476,909.8531274722942,943.5547306773476,1180800.0
2025-03-10,906.1602783203124,922.5160519109536,892.5668045640616,908.9720085288832,1069500.0
2025-03-11,901.31884765625,913.79355083905,895.9527516984524,903.0613589234548,963100.0
2025-03-12,901.011962890625,914.3480723441407,894.5567669566244,910.8531394448032,630200.0
2025-03-13,891.5073852539062,904.4177160084664,889.3292462112418,903.9425076458224,656600.0
2025-03-14,919.4666137695312,919.8626005992942,898.8931854067781,905.9226314537556,623600.0
2025-03-17,948.4752807617188,951.3860528296236,924.0901546694556,927.812781306322,922300.0
2025-03-18,949.089111328125,954.9799667523042,946.5050752236089,948.1089638697448,1086200.0
2025-03-19,947.712890625,956.395715787589,941.5448506356078,950.138544018822,1086700.0
2025-03-20,944.683349609375,952.0692018909511,940.0796175081528,943.2180835335012,667900.0
2025-03-21,942.2676391601562,946.831851294246,928.842458543002,938.5747431050468,5211600.0
2025-03-24,953.920654296875,963.3162927957292,947.4852788397608,951.0990138447032,640000.0
2025-03-25,963.8013305664062,967.5635980914157,952.2968651641206,960.8311575277096,566700.0
2025-03-26,958.6134643554688,970.4545762828952,954.415629347204,965.3062641219128,667600.0
2025-03-27,958.3164672851562,967.0883641391885,947.9802623211482,955.910634288576,479100.0
2025-03-28,937.2876586914062,958.0293800792692,936.3669122601782,956.6333648496156,568800.0
2025-03-31,937.06982421875,939.9311055712196,911.2986528397756,924.3178757776468,1195500.0
2025-04-01,934.6937255859376,947.8614814068663,922.1496505454692,936.5054877368692,668600.0
2025-04-02,952.2771606445312,956.35619368799,924.7436573870208,924.7436573870208,490300.0
2025-04-03,878.8247680664062,918.9815071717024,878.3395890189876,909.4274259073868,903000.0
2025-04-04,814.4412841796875,851.9644962793803,803.0952008513726,844.4004407271705,1615100.0
2025-04-07,809.3721923828125,837.8066213163396,766.047256550767,781.7792883464867,1654100.0
2025-04-08,807.60986328125,848.2814517884223,796.996473411112,840.8560188063311,1812200.0
2025-04-09,888.1610107421875,895.9131193067701,791.2046639058651,792.580798233393,1821500.0
2025-04-10,850.2418212890625,871.6567147705385,824.8170851597591,870.7458785628935,1235600.0
2025-04-11,870.04296875,879.7157917672764,832.14352950132,839.7372554383483,963000.0
2025-04-14,881.1018676757812,891.0519355369452,870.8448843428433,888.3490973362143,970300.0
2025-04-15,879.6068725585938,891.7944805275772,877.4188232696017,880.0623208584952,516200.0
2025-04-16,857.1722412109375,878.0822563838053,846.7171731961731,872.4784955912708,591500.0
2025-04-17,867.07275390625,881.280057605303,857.5582535671763,862.3897399350641,1034300.0
2025-04-21,845.50927734375,861.3502005726727,837.4106125943625,858.3800274672498,644400.0
2025-04-22,878.3989868164062,879.6365589741321,855.9148145289735,861.2710002391465,600700.0
2025-04-23,883.6661376953125,919.7636656380624,879.9237507583975,900.1308031964907,553100.0
2025-04-24,907.1503295898438,907.5958676659104,884.0324447198292,886.5967208974897,619700.0
2025-04-25,898.6654663085938,909.1402935800456,890.4182688377963,904.1701846432996,444400.0
2025-04-28,904.6553344726562,914.3381280126954,897.2199913017048,897.2199913017048,685200.0
2025-04-29,911.3679809570312,912.5362418526698,896.0517561150793,901.8337199736314,392300.0
2025-04-30,905.1702270507812,906.774115804946,885.0522459000451,896.9527596401633,1028900.0
2025-05-01,907.031494140625,914.6945312252052,896.9031625733487,903.8831178422956,451700.0
2025-05-02,919.9616088867188,925.8623139888866,915.1301225711902,922.1595079320248,822500.0
2025-05-05,911.3778686523438,924.416912000027,911.0412224366212,913.763881186503,384100.0
2025-05-06,905.8731079101562,914.5856644277966,897.5566590910395,901.4376685399608,482900.0
2025-05-07,911.2095336914062,915.793505895114,905.7444560182388,908.5265158706804,547800.0
2025-05-08,919.4072265625,935.5847360602648,917.991451257424,920.7536905749504,626700.0
2025-05-09,914.2589111328124,922.7733834257396,912.9520276799224,920.7536874139976,684800.0
2025-05-12,948.5050659179688,955.3463384590344,941.6736431947172,951.8613158027288,807900.0
2025-05-13,949.6435546875,958.692696732701,948.45547334025,950.3465174214688,604900.0
2025-05-14,957.4452514648438,960.3461134396288,949.465388365578,950.4554461219552,679200.0
2025-05-15,973.3059692382812,979.6027218925244,957.4947158819092,959.0491137679874,1156600.0
2025-05-16,979.8700561523438,982.2560686893804,972.7515386678448,976.9394635220116,723600.0
2025-05-19,983.78076171875,985.7608772276913,966.8211279787328,969.4546550171592,495000.0
2025-05-20,987.79052734375,989.0676800713254,977.7018365783416,978.0681531070647,536700.0
2025-05-21,963.1578369140624,986.770688586261,961.4351462065888,979.1670527987376,696000.0
2025-05-22,960.2570190429688,968.0685286278394,956.0789439885664,962.3361161101468,364100.0
2025-05-23,953.603759765625,960.0886255573675,940.8518118686092,947.3763186421286,517500.0
2025-05-27,971.5634765625,971.7416797057484,958.3659898611336,965.9894466067428,843100.0
2025-05-28,961.623291015625,974.7118250647314,960.098563453126,972.2267705197008,367100.0
2025-05-29,966.6131591796876,969.791266210936,956.3660255340708,968.3556704331448,455500.0
2025-05-30,970.147705078125,970.2268661898852,957.7224923766,963.4648152523451,1061000.0
2025-06-02,968.3457641601562,970.1476764669952,955.405702472165,966.00924243722,425000.0
2025-06-03,972.3653564453124,975.4840623161884,961.3064290528864,966.2962980179624,495700.0
2025-06-04,979.1373901367188,981.1472363873892,975.1969796041355,977.1870053626168,491700.0
2025-06-05,980.8294067382812,986.343352754098,973.991693300046,984.4224289936328,479400.0
2025-06-06,984.4025268554688,996.2764615204017,982.6906381469396,989.0605286476576,627700.0
2025-06-09,984.1935424804688,989.747278744374,976.9079313161274,986.6319815173872,420000.0
2025-06-10,987.2391357421876,988.4533738639128,980.3715341982082,982.8597868230768,478700.0
2025-06-11,988.632568359375,998.5955420687384,985.348086886093,990.6231705551044,645700.0
2025-06-12,983.6062622070312,989.8268937666508,979.1174447538732,985.25843521999,558500.0
2025-06-13,967.2534790039062,980.9388685164384,962.7945497149332,975.7135379752896,674300.0
2025-06-16,977.4851684570312,984.5020896847084,972.638057046944,981.9541213443988,522400.0
2025-06-17,964.6258544921876,975.8229911902698,961.0925479504637,971.2644954183112,624800.0
2025-06-18,974.9172973632812,983.6261814920722,961.9087054376732,966.2482034068142,662600.0
2025-06-20,969.8611450195312,982.2725197929308,968.6369441833745,977.5946535172546,859500.0
2025-06-23,981.6654052734376,981.8147247290336,961.9385313372536,970.7370192751074,642900.0
2025-06-24,1000.2476806640624,1001.123550459844,988.3339560927296,990.8222087515732,699500.0
2025-06-25,1013.296142578125,1015.2071036460364,995.301082005918,1002.9947399303496,661800.0
2025-06-26,1025.9464111328125,1032.127191791983,1012.9178936218996,1015.7246498807028,631200.0
2025-06-27,1042.8963623046875,1045.0661721969475,1029.4996481571889,1030.73381182176,799900.0
2025-06-30,1044.3197021484375,1049.226590137937,1036.4170695590155,1045.046252527946,530400.0
2025-07-01,1049.3160400390625,1052.033192421074,1036.5364087878602,1041.662111913075,472900.0
2025-07-02,1065.5394287109375,1065.6290932861884,1045.0661388587075,1051.0379453664716,495000.0
2025-07-03,1077.0650634765625,1077.3934690866615,1061.6179716275055,1066.295837998218,342700.0
2025-07-07,1070.9140625,1081.7329802646802,1064.9920697356615,1078.906359246619,559700.0
2025-07-08,1069.9686279296875,1074.785851324508,1064.9721968749673,1070.366772676461,502500.0
2025-07-09,1083.634033203125,1083.6539586638748,1072.5762529640056,1074.9251488949485,340400.0
2025-07-10,1098.8621826171875,1100.5242576275646,1079.0556672468174,1086.649819185678,467500.0
2025-07-11,1096.4635009765625,1098.254970030092,1086.6895762915683,1094.443010616427,545400.0
2025-07-14,1106.2373046875,1106.9042001530456,1093.2784651256325,1095.906074568765,661800.0
2025-07-15,1041.244140625,1071.4116511173042,1028.9123465079945,1065.8180642903126,1939400.0
2025-07-16,1077.1546630859375,1081.8424924329956,1048.052068362263,1049.634563107376,1407200.0
2025-07-17,1100.1859130859375,1104.0775743292877,1072.0487321042326,1079.9016722080053,1175600.0
2025-07-18,1098.404296875,1113.9309695935235,1097.399033053465,1106.7051954506485,991300.0
2025-07-21,1087.884033203125,1105.4908514317713,1087.884033203125,1102.475181421191,445700.0
2025-07-22,1095.2193603515625,1098.6233337539893,1081.076171008317,1090.9295544161344,580800.0
2025-07-23,1115.10546875,1117.4543647246928,1095.3886174873376,1098.9816398149426,653400.0
2025-07-24,1113.1148681640625,1120.4701577525177,1108.4071134774397,1111.7513105392054,539500.0
2025-07-25,1118.0018310546875,1125.347157916184,1112.5077496302556,1117.0462593960594,516300.0
2025-07-28,1112.5673828125,1120.4003973327224,1109.85023034503,1118.7183968516076,299300.0
2025-07-29,1116.260009765625,1122.6398019842013,1109.511839523687,1118.071404208336,422000.0
2025-07-30,1109.412353515625,1121.2564604576569,1104.2267523627004,1112.0499256303565,372400.0
2025-07-31,1100.81298828125,1115.6827285177294,1098.055984772359,1103.0823039669133,498400.0
2025-08-01,1086.6697998046875,1092.5022497259672,1072.138306410567,1083.8829080997752,673200.0
2025-08-04,1110.8157958984375,1110.8157958984375,1090.103521839785,1092.8206743835312,503100.0
2025-08-05,1104.4259033203125,1117.4643231492485,1094.353461265816,1117.4643231492485,481300.0
2025-08-06,1115.274658203125,1116.867115556307,1100.7730541166763,1108.7852760296184,404900.0
2025-08-07,1107.600830078125,1126.6111774394033,1102.9528519058913,1124.6901929433457,381400.0
2025-08-08,1119.683837890625,1120.8782720964757,1109.3128782922738,1114.4585071689066,427800.0
2025-08-11,1122.6300048828125,1127.7557082668911,1116.508878918243,1119.7137192487926,575600.0
2025-08-12,1154.1610107421875,1156.042144265108,1126.252731032252,1128.9997715898464,669000.0
2025-08-13,1154.5791015625,1166.3833573885763,1142.605600819786,1161.018670170976,570800.0
2025-08-14,1154.70849609375,1157.037466523415,1139.4504532934438,1148.706801624315,407600.0
2025-08-15,1129.6766357421875,1158.0526779267484,1129.0994048815778,1158.0526779267484,582200.0
2025-08-18,1130.781494140625,1135.6385684254865,1121.525145203325,1128.6714606437347,405800.0
2025-08-19,1123.1673583984375,1129.666703481644,1116.52877808389,1120.9877073947227,611700.0
2025-08-20,1123.1573486328125,1127.516771954391,1108.775297511926,1120.56959028365,573100.0
2025-08-21,1119.46484375,1123.6948731662592,1113.5726178595955,1119.5344613641864,275100.0
2025-08-22,1142.77490234375,1152.309843098026,1120.7090333218546,1123.5854680669136,433700.0
2025-08-25,1131.7568359375,1144.5962441934475,1131.2292972048776,1138.037244082758,415000.0
2025-08-26,1134.4442138671875,1137.041935093294,1120.24124808767,1129.6966083000325,580200.0
2025-08-27,1126.3125,1139.400732734159,1126.2428823870348,1133.0407446261524,310000.0
2025-08-28,1125.16796875,1132.6526524658748,1121.8237716316398,1128.4724364421038,475200.0
2025-08-29,1121.8436279296875,1128.8107352042502,1113.1943987205489,1126.5812705961268,356100.0
2025-09-02,1109.53173828125,1114.7271804500758,1095.4183163492237,1112.5872589562373,391300.0
2025-09-03,1094.3236083984375,1107.9691477461204,1087.525745551705,1107.3719913790903,412900.0
2025-09-04,1103.550048828125,1107.770115739777,1096.4037335267924,1103.788911370542,460000.0
2025-09-05,1099.1500244140625,1110.1800537109375,1088.5699462890625,1107.7099609375,487600.0
2025-09-08,1104.9200439453125,1105.8199462890625,1094.0,1098.280029296875,671000.0
2025-09-09,1105.6700439453125,1113.7099609375,1100.050048828125,1101.56005859375,334200.0
2025-09-10,1102.8900146484375,1118.52001953125,1098.81005859375,1107.280029296875,367400.0
2025-09-11,1134.1800537109375,1141.8299560546875,1102.969970703125,1105.0,585100.0
2025-09-12,1123.4100341796875,1140.0,1118.6500244140625,1132.719970703125,544800.0
2025-09-15,1115.1099853515625,1125.6099853515625,1110.5,1120.5799560546875,506800.0
2025-09-16,1118.8900146484375,1123.3900146484375,1106.6099853515625,1120.0,547500.0
2025-09-17,1131.780029296875,1133.449951171875,1117.0,1121.0,508000.0
2025-09-18,1137.1300048828125,1151.93994140625,1134.5,1136.93994140625,523900.0
2025-09-19,1142.8499755859375,1145.050048828125,1126.0,1138.77001953125,1505500.0
2025-09-22,1136.2099609375,1142.9100341796875,1133.699951171875,1137.18994140625,366000.0
2025-09-23,1131.75,1146.260009765625,1127.4100341796875,1138.5,427100.0
2025-09-24,1127.97998046875,1140.4300537109375,1125.6099853515625,1133.5,345400.0
2025-09-25,1147.2900390625,1149.1199951171875,1118.0,1122.6800537109375,680300.0
2025-09-26,1156.449951171875,1159.47998046875,1150.780029296875,1152.0,435500.0
2025-09-29,1175.56005859375,1182.1400146484375,1163.8499755859375,1167.4000244140625,567500.0
2025-09-30,1165.8699951171875,1183.5,1154.5,1176.6500244140625,691600.0
2025-10-01,1141.0699462890625,1156.9200439453125,1133.68994140625,1154.0,604300.0
2025-10-02,1160.5400390625,1167.47998046875,1138.5999755859375,1145.5400390625,615800.0
2025-10-03,1160.68994140625,1168.010009765625,1157.8499755859375,1166.9599609375,377200.0
2025-10-06,1179.27001953125,1184.1300048828125,1158.5999755859375,1168.97998046875,772600.0
2025-10-07,1166.22998046875,1183.949951171875,1155.030029296875,1179.27001953125,531300.0
2025-10-08,1165.0,1178.18994140625,1155.469970703125,1171.43994140625,393500.0
2025-10-09,1167.4300537109375,1177.5,1157.1199951171875,1170.6300048828125,478000.0
2025-10-10,1132.3599853515625,1180.9300537109375,1131.3800048828125,1172.5,642100.0
2025-10-13,1161.489990234375,1161.7999267578125,1144.719970703125,1147.6199951171875,380994.0
