Date,Close_COR,High_COR,Low_COR,Open_COR,Volume_COR
2024-10-10,220.36204528808597,220.8579094832133,218.99347039968487,220.07445071324477,1352900.0
2024-10-11,220.7190704345703,222.85129557558128,220.4314758567053,221.1554333520823,938000.0
2024-10-14,222.95046997070312,224.16037988785305,220.11412600415784,221.12569325822545,1767700.0
2024-10-15,231.19174194335935,234.4545371665948,222.8711404744829,222.8711404744829,3260000.0
2024-10-16,234.6132049560547,234.9305501887835,228.92067824715977,229.61488513054329,1701000.0
2024-10-17,233.69088745117188,234.7421171694093,231.6479292994916,232.49088938837303,1231800.0
2024-10-18,235.46609497070312,236.1900676849302,232.89752173865867,234.4545427769148,1210100.0
2024-10-21,234.5834503173828,237.13219979978808,234.0578354283984,236.0313805708145,848300.0
2024-10-22,232.2330474853516,233.84956968850096,231.7470951009648,233.84956968850096,1020800.0
2024-10-23,232.5801696777344,233.04628327857196,231.13223942421385,231.79669569650707,755000.0
2024-10-24,233.21487426757807,234.99006159818,231.7074427325901,232.3024858768836,866900.0
2024-10-25,232.5305633544922,233.19501957857295,231.4099053998467,232.5305633544922,1009600.0
2024-10-28,231.63803100585935,233.55205973067396,231.4793508154131,233.06610732214816,835400.0
2024-10-29,229.8529052734375,232.78841298794936,229.73388757022883,231.09256582612076,966400.0
2024-10-30,227.58184814453125,229.78348658839192,226.6793867253511,229.36696244125284,1205500.0
2024-10-31,226.19342041015625,229.68430869432976,226.0644908728128,226.95705553256997,1264000.0
2024-11-01,232.3322296142578,235.9024429761592,228.4446558828139,228.7620011197811,1619700.0
2024-11-04,231.9553680419922,234.47435166269676,231.31075059841817,233.26445686796288,1036900.0
2024-11-05,232.05453491210935,234.77186105670916,230.0016498503144,232.86774433519503,1721300.0
2024-11-06,243.350341796875,245.34371061468863,234.84130953402976,234.84130953402976,2215400.0
2024-11-07,245.71063232421875,248.7254952496503,244.28255608501837,246.9800435141136,1600300.0
2024-11-08,246.3552703857422,248.9238434653796,244.2131332802778,247.12881737395287,1376000.0
2024-11-11,247.02964782714844,249.43955594517573,246.3552797124393,246.94039589418563,1246200.0
2024-11-12,246.73211669921875,249.479208768248,245.99824732427925,246.44452210439184,1279300.0
2024-11-13,247.90237426757807,249.0230323146045,245.9090054310133,246.9304845750445,1255500.0
2024-11-14,241.39663696289065,247.0395745291412,241.13877786895412,246.34535247553617,1463900.0
2024-11-15,238.7924041748047,242.4701062498462,236.0490252520204,240.9890790028816,1844700.0
2024-11-18,241.40655517578125,242.81799698914972,237.8083727384171,238.18608785989792,1246500.0
2024-11-19,239.52793884277344,242.46016019364373,239.05083539307148,240.70083648322867,820200.0
2024-11-20,241.7345733642578,242.1719245311462,239.08066351083497,239.49813094281595,785100.0
2024-11-21,244.2095642089844,244.3487200134365,239.9851731569484,241.5059527223337,1000900.0
2024-11-22,243.54360961914065,246.0583636159482,243.17582878088032,244.63697234953557,952400.0
2024-11-25,242.75836181640625,244.84571410896672,242.3011420889454,242.89751762478724,1484700.0
2024-11-26,246.9529266357422,247.0125626706294,241.764379264726,244.56739423918432,978000.0
2024-11-27,248.1854705810547,249.974627535998,245.05444211819253,245.05444211819253,906600.0
2024-11-29,250.0342559814453,251.74389311238664,248.21528106305385,248.5731124431775,1103300.0
2024-12-02,248.36436462402344,249.5074442203845,247.06226065933345,249.5074442203845,950700.0
2024-12-03,248.5432891845703,250.87911980634027,248.32461361428105,250.22310826231745,1233600.0
2024-12-04,246.8435821533203,251.41587015067532,246.44599848696103,250.0739987347346,1002400.0
2024-12-05,242.8378753662109,247.58907163086295,242.4303422353773,245.5116688422407,1337100.0
2024-12-06,241.9433135986328,243.67281935681984,240.61139153576917,242.66891066767857,1199800.0
2024-12-09,239.06076049804688,241.9929969031804,236.8740200067896,241.8240079203633,1203100.0
2024-12-10,235.58184814453125,239.3390698611249,234.42884946002837,239.3390698611249,1543000.0
2024-12-11,230.4927215576172,235.57193131630072,227.88851349940987,235.38307375479488,1714900.0
2024-12-12,230.7213287353516,233.2162141413733,229.64783458258916,231.26801767891283,973000.0
2024-12-13,230.84060668945312,232.1029431839017,228.3258528170689,231.0791508247972,780800.0
2024-12-16,228.4351959228516,233.46470378478395,226.8150128539546,231.5065730717137,1630500.0
2024-12-17,226.26834106445312,228.05749809100476,224.41954799815755,227.09334167021987,1172400.0
2024-12-18,225.62225341796875,227.84874635635123,225.0656150165275,226.51682430687663,1008700.0
2024-12-19,224.90658569335935,225.6421170228205,223.03790901816444,223.9821816394306,1729800.0
2024-12-20,226.3180389404297,228.0376104465731,224.17105054537032,226.34785695979056,1953500.0
2024-12-23,226.26834106445312,226.6162381854216,223.39575553762867,225.9105096591428,940800.0
2024-12-24,226.1689300537109,227.34182774155192,225.1550870779901,225.6023725280841,394700.0
2024-12-26,225.2246551513672,227.03369583540015,225.04574703985395,225.3638109603816,705400.0
2024-12-27,225.5625915527344,226.5466316174982,224.15114979833808,224.15114979833808,909200.0
2024-12-30,223.35598754882807,224.66802583160063,222.76953114321967,223.8430252837674,880500.0
2024-12-31,223.326171875,225.87075920406423,222.57075675398116,223.60449867416116,821900.0
2025-01-02,223.3858184814453,225.40358535759395,222.57075217013409,224.51894872306005,736700.0
2025-01-03,227.8189392089844,230.8505642922628,224.38973041540723,224.5189519463352,1718600.0
2025-01-06,227.50086975097656,229.96592206204548,226.57646565504697,227.87856971653687,1005800.0
2025-01-07,232.8285675048828,233.6933203742509,227.97796760889184,227.97796760889184,1734800.0
2025-01-08,236.3969268798828,236.9336663677303,232.9279508590864,233.57404330145027,1735700.0
2025-01-10,234.76681518554688,237.84812671523937,234.339398308202,235.641517508042,1359700.0
2025-01-13,234.66741943359372,235.35326421668208,232.20236709501432,234.98549853113752,873100.0
2025-01-14,238.6035614013672,239.1999369503777,234.3493521176724,236.25778117482884,1377000.0
2025-01-15,236.2378845214844,239.6869767669565,234.9457148190197,239.5478209631123,1186500.0
2025-01-16,239.43849182128903,239.46830983984327,235.25385293764936,236.21800931582385,862800.0
2025-01-17,240.5915069580078,242.3607801796358,237.78849186520765,239.44842729597792,1493000.0
2025-01-21,243.59332275390625,243.88156866745845,241.0189174331781,242.1122953815064,1207300.0
2025-01-22,245.47190856933597,246.54538750485628,241.68485361091837,243.0366593138768,1800600.0
2025-01-23,246.4459991455078,247.5890635644787,244.5375702415632,247.0026223466361,1171800.0
2025-01-24,246.98275756835935,247.68848607406676,245.69058779980185,247.2113826031756,672300.0
2025-01-27,253.3541412353516,255.2625703162547,248.3146987743573,248.8514382918301,1507100.0
2025-01-28,253.56288146972656,255.0836611241428,252.96649074896308,253.26468610934484,1150600.0
2025-01-29,254.39779663085935,256.23665523834006,254.1393535940283,255.50109359513397,1147400.0
2025-01-30,256.902587890625,259.67578466816946,254.86495271857012,254.86495271857012,1229900.0
2025-01-31,252.67823791503903,256.9026139317697,251.85323734622503,256.3360715795778,1917000.0
2025-02-03,252.8968963623047,254.3978073955804,251.3960004958745,252.15141557099943,1213300.0
2025-02-04,250.0541534423828,253.2149848346189,249.71619061099187,250.20324353943317,1859900.0
2025-02-05,251.7538299560547,260.6797308157808,247.1616731701423,252.7975060892653,2786800.0
2025-02-06,244.6469268798828,249.8155907889333,244.4978216179747,248.8812524149544,1726000.0
2025-02-07,246.38638305664065,247.9667987378142,243.27523828160972,244.10023886679463,3815500.0
2025-02-10,244.8954162597656,247.21137841981812,244.3984290623341,246.61498771616203,1504600.0
2025-02-11,245.26318359375,246.04841669759853,242.0526505233125,244.86559989985,1076600.0
2025-02-12,242.1222076416016,246.19750853265396,241.55565015034648,245.2631702194086,2548500.0
2025-02-13,243.0565490722656,243.3348606797579,239.518002776854,242.69871769594056,1819100.0
2025-02-14,241.711669921875,245.38770600223896,241.6718128060625,243.0764797182567,1277900.0
2025-02-18,240.52618408203125,242.4090300748772,236.810305893184,239.94837748091496,1285000.0
2025-02-19,244.49110412597656,245.5570615625056,239.1912477828804,240.64571329314745,1558600.0
2025-02-20,242.53854370117188,244.3118054271847,241.23348910412952,244.0727083221694,1188500.0
2025-02-21,240.5162048339844,242.5684207134408,239.808900623984,240.53613339231904,1060800.0
2025-02-24,243.3155975341797,245.17851502963973,240.56603394828295,241.25342484475715,1068400.0
2025-02-25,249.58177185058597,249.8009403922373,244.04281823656692,244.0826601527598,1737300.0
2025-02-26,249.7013092041016,252.5106430878813,247.9081341815587,248.39626985281345,1406600.0
2025-02-27,248.0675201416016,251.2454487884117,247.1709326191384,250.1296927247177,1655000.0
2025-02-28,252.58038330078125,252.61028374033677,247.68897845044884,249.70132211554,2163900.0
2025-03-03,254.41342163085935,257.0932427297256,252.00258287007105,252.58037426144392,1368100.0
2025-03-04,252.32135009765625,256.9537440630763,251.59411735750345,254.83181631426925,1707500.0
2025-03-05,250.57798767089844,254.19425341727091,249.6315863480372,251.06613855159108,1520500.0
2025-03-06,252.8095245361328,252.9888359678156,247.64912212062077,248.4660258454964,1476900.0
2025-03-07,253.616455078125,257.01353719175285,251.1558024379813,252.35125757950385,2250600.0
2025-03-10,260.5700378417969,261.56625301335964,253.2179650113316,253.3076359295605,2307400.0
2025-03-11,259.68341064453125,262.7019412645664,255.57897878177135,261.92489468125257,2532700.0
2025-03-12,253.03863525390625,258.9960124932127,250.98643458125687,258.46801970660044,1833900.0
2025-03-13,255.04104614257807,255.3996689977648,252.32136788245356,253.8156905832108,1038600.0
2025-03-14,257.0932312011719,257.4817392705883,251.53434926937103,254.62260687523664,925100.0
2025-03-17,259.9722900390625,260.8489642118148,254.79197443860247,256.2962538022693,1240300.0
2025-03-18,263.1402893066406,264.4353568653829,259.2450843479868,259.9424167249733,1745500.0
2025-03-19,264.803955078125,266.4775892872788,261.73562569467634,263.05060662925456,1479200.0
2025-03-20,266.8262634277344,266.905977665284,263.3295385055347,265.30205545689137,1496800.0
2025-03-21,266.4178161621094,270.05399545963985,265.3718023922973,267.08529370428874,6526600.0
2025-03-24,266.487548828125,268.8286604776839,265.69058888030946,267.26459541797084,1056800.0
2025-03-25,267.4638671875,269.7551499810737,264.5847906735357,268.48996762491083,1448900.0
2025-03-26,270.3628234863281,270.8310153850512,266.8860122051679,268.1910515197514,1036200.0
2025-03-27,272.9330444335937,273.8894023899294,270.1436543934184,272.0364569493996,1015500.0
2025-03-28,274.1683349609375,274.52698818744256,272.3651881554771,273.75988314284,1153800.0
2025-03-31,277.0374450683594,279.6375822092008,274.5568792736148,274.9553592210572,1916700.0
2025-04-01,276.36004638671875,278.9402399580822,274.7063256015756,277.96393817348246,1322300.0
2025-04-02,278.4521179199219,278.7409984359786,275.3937299853531,276.04126377944823,1406600.0
2025-04-03,288.2648010253906,290.7254536603891,278.97012705878785,280.633819735129,3339400.0
2025-04-04,277.3363342285156,295.5272011464161,274.96533744373966,290.19744432046474,4404500.0
2025-04-07,273.52081298828125,279.28890687849974,266.3879092875472,271.39886997984445,2766400.0
2025-04-08,273.690185546875,280.20541041564724,271.1896759155754,279.4682209698278,2426400.0
2025-04-09,272.8533630371094,281.56027311348345,268.35045141516497,270.6716495782811,4241500.0
2025-04-10,278.09344482421875,281.2116030159067,271.66787553784326,273.500907711427,2280500.0
2025-04-11,283.2538452148437,285.4256173856965,276.4596808776748,276.7884185060563,1509200.0
2025-04-14,283.2139892578125,284.4194009735267,278.9402181176444,282.0982332496733,1215000.0
2025-04-15,283.4630432128906,285.25621816972773,281.1418450854193,285.25621816972773,1124600.0
2025-04-16,283.3634338378906,286.1030254437328,281.9288816193929,285.4455198100819,1398400.0
2025-04-17,285.6547241210937,286.7505668731788,280.5839926249775,281.93886104630275,1618800.0
2025-04-21,280.0958557128906,288.2349164774865,276.8880417081885,288.2349164774865,1895400.0
2025-04-22,285.1864624023437,285.2661766289831,279.0896313534315,280.7433519323962,2165800.0
2025-04-23,283.6324157714844,283.9113548061813,274.11857295035776,283.7121300111547,1992200.0
2025-04-24,281.3212280273437,283.57265373079287,279.4383666855571,282.73583660180174,1928200.0
2025-04-25,284.8179016113281,285.0669553955986,278.8107255508066,281.9388556742392,1815800.0
2025-04-28,286.660888671875,287.09922573832614,284.0308662731683,285.913727363434,1334100.0
2025-04-29,289.0717468261719,289.56985437252274,284.33972513583865,287.338311891462,1250200.0
2025-04-30,291.5622863769531,292.1699629942979,287.77665075982526,290.6756403459224,1620200.0
2025-05-01,289.33074951171875,291.3431235080137,285.67465705271405,288.62344529030526,1259300.0
2025-05-02,291.0143737792969,292.7876355852105,289.10165765713646,291.52245325021823,1046800.0
2025-05-05,290.86492919921875,293.08649985695735,289.9782831512628,292.5186499432376,1385600.0
2025-05-06,289.7093200683594,292.6879935840018,288.9521868394711,291.1837294082805,1364100.0
2025-05-07,303.4271850585937,308.1791505942489,292.3094511763277,294.441335704278,2515200.0
2025-05-08,282.6959533691406,301.98269388173486,281.9089653146362,299.8607508139688,4123800.0
2025-05-09,281.9288635253906,288.1452358052029,281.7395802307874,284.83782489344725,2786000.0
2025-05-12,277.3263854980469,277.6352097703728,269.9743126364565,274.92550327616743,3769300.0
2025-05-13,277.94403076171875,279.12952923906903,275.1346967026832,277.4459231797085,1980000.0
2025-05-14,278.09344482421875,282.01853483139536,277.2765411288612,279.22914465465334,1493800.0
2025-05-15,284.8876342773437,285.2662008808902,277.8145009642302,278.94022889517447,1507700.0
2025-05-16,289.6786804199219,289.9980908637731,284.94753125542,285.22700777862565,1355600.0
2025-05-19,292.0841979980469,293.5015323881072,290.1977085623019,290.88642402671763,1553500.0
2025-05-20,292.38360595703125,296.3961271598891,290.7865842597108,293.0323874545084,1540200.0
2025-05-21,290.8165283203125,293.0623315246584,290.58697682091,290.7865854960141,947200.0
2025-05-22,289.5688781738281,292.3237400260058,288.01179029059483,290.3973471328676,1057900.0
2025-05-23,291.8047180175781,292.8727295756482,288.6905422817146,291.77477519168167,1356400.0
2025-05-27,292.8427734375,293.6312779704823,291.70488518384605,292.453486257885,1241500.0
2025-05-28,288.6506042480469,293.2120875787889,288.35117599334774,291.0660733977042,983300.0
2025-05-29,290.1477966308594,290.53705334880465,285.44659042712505,287.46281168211493,919400.0
2025-05-30,290.69677734375,294.69930774847245,289.4890427317497,290.32747233136905,3890000.0
2025-06-02,291.5252380371094,291.6550004346767,287.9718805897337,289.74855931342154,1150700.0
2025-06-03,291.0061950683594,296.1466137683928,287.6624677843513,294.96879152874385,1368100.0
2025-06-04,288.4808959960937,291.80470178903835,288.2014194830504,290.7666331145964,811400.0
2025-06-05,287.8720703125,289.1396905822468,286.04546651349386,288.68055708889364,1190100.0
2025-06-06,288.40106201171875,289.2095487361304,284.7079511895835,285.35676315665336,1302600.0
2025-06-09,283.4203796386719,287.0735260852164,281.6337098744588,286.1452680612691,1120500.0
2025-06-10,283.7098083496094,285.0373446099017,281.04480565553894,282.81149317700874,1239400.0
2025-06-11,286.1053771972656,287.54266330306496,283.54016341928985,283.54016341928985,1171300.0
2025-06-12,294.4896850585937,294.6393991789066,286.8639209503378,287.90198961893213,1418100.0
2025-06-13,294.98876953125,296.38615216958885,292.6630983718566,294.53959668362177,966900.0
2025-06-16,291.9544372558594,295.5277465382161,289.83839629372727,294.00060146945793,1064300.0
2025-06-17,292.65313720703125,294.7691781213489,291.7048969573809,291.7048969573809,971500.0
2025-06-18,296.1965026855469,297.5839246823417,292.1440778236519,292.1440778236519,1167500.0
2025-06-20,293.1122741699219,296.94510821394226,292.3836247872913,296.016850144201,3544200.0
2025-06-23,292.583251953125,296.7354962792678,290.327457610486,295.2382941142928,1516700.0
2025-06-24,293.5714111328125,293.88083049305635,286.8938866876517,292.0742088887972,1190400.0
2025-06-25,291.7747802734375,294.389888649468,290.94631130811024,293.9507068882323,885000.0
2025-06-26,296.0267944335937,299.1010665597912,292.9226099436058,293.89080188157203,1661300.0
2025-06-27,298.8615417480469,299.7199230736851,295.088593340044,295.4578983504072,2171800.0
2025-06-30,299.29071044921875,301.3069316754833,297.1546874661761,299.8895973904885,1299000.0
2025-07-01,294.7791442871094,301.9657272070462,291.6350256823836,299.8596773486796,2064500.0
2025-07-02,290.6269226074219,297.0748648750948,288.4908995180643,293.2020969842027,1220200.0
2025-07-03,295.677490234375,295.677490234375,290.3374628274317,291.9743881012153,615000.0
2025-07-07,301.9357604980469,302.1453602656076,295.15841704747095,296.2863141835321,1597800.0
2025-07-08,297.47412109375,302.61450935758165,297.3244069619214,300.04929554317425,1168900.0
2025-07-09,299.6001281738281,299.80972794091645,294.45974033848535,298.53211668804823,762300.0
2025-07-10,296.76544189453125,300.65816146793713,294.4497618803722,299.3905412555088,1073400.0
2025-07-11,294.65936279296875,296.266375644225,293.0024553864809,294.9588215063281,970800.0
2025-07-14,296.50592041015625,297.85340847846567,294.0604779728297,294.0604779728297,918700.0
2025-07-15,294.10040283203125,297.8833421257275,293.39173567686026,295.7074156455003,916400.0
2025-07-16,297.27447509765625,297.6537711966581,293.26198415377445,296.6356846630138,1323700.0
2025-07-17,293.8309326171875,296.52587834958246,290.64688011069126,295.25825809647,803600.0
2025-07-18,292.32373046875,294.9288781048011,291.355538506027,293.5614078583791,1049500.0
2025-07-21,292.1241149902344,294.0804506000815,288.93007155890155,291.1159891304679,789400.0
2025-07-22,292.4235534667969,295.9369769956673,290.4172927721251,292.12412521116977,868300.0
2025-07-23,292.8926696777344,293.44163161759445,290.2975131806608,292.76290728378234,936300.0
2025-07-24,289.90826416015625,293.9008033507349,288.95003282274456,291.75478916727354,902900.0
2025-07-25,289.8183898925781,292.60319435968387,288.86018906650867,290.34743054957573,785300.0
2025-07-28,285.66619873046875,290.39734804745046,283.5701095085433,290.39734804745046,997900.0
2025-07-29,289.2295227050781,290.33746822117314,284.5383072158889,284.9575067922917,1092600.0
2025-07-30,291.2557067871094,291.7248313362983,288.0018082274053,288.0018082274053,649700.0
2025-07-31,285.54638671875,291.45535806578624,281.31430496547875,290.32746088175816,1226600.0
2025-08-01,287.8121643066406,289.5389179476321,284.4883584959275,287.9518873335816,1140200.0
2025-08-04,293.0923156738281,293.0923156738281,287.2132871131936,287.25322103395683,1000300.0
2025-08-05,291.8047180175781,294.3299978703726,290.447238835404,290.77664038092246,1498300.0
2025-08-06,283.2507019042969,286.734182726688,272.9200002828109,281.5838033292382,2379400.0
2025-08-07,277.8807067871094,283.44032462474047,274.62680823316254,280.6655112533524,1732300.0
2025-08-08,284.5981750488281,285.45655633958006,278.5095467911294,278.5095467911294,1106200.0
2025-08-11,290.1578063964844,292.2139617032753,284.5283113510243,285.7160942320205,1839200.0
2025-08-12,288.61065673828125,289.7186021498149,277.68109950717644,286.025491392243,1935500.0
2025-08-13,290.4971618652344,293.022441700755,288.550786813305,290.7466955662173,1353600.0
2025-08-14,294.32000732421875,296.87523000767914,288.15154149277095,288.15154149277095,1248000.0
2025-08-15,292.82000732421875,297.6300048828125,292.79998779296875,295.9599914550781,1109000.0
2025-08-18,290.3500061035156,295.5799865722656,290.2200012207031,293.5299987792969,1185600.0
2025-08-19,294.7099914550781,295.75,288.32000732421875,289.9800109863281,913500.0
2025-08-20,303.69000244140625,303.8699951171875,296.0,296.5599975585937,1071700.0
2025-08-21,303.2300109863281,306.2799987792969,302.4200134277344,303.8699951171875,2276800.0
2025-08-22,292.6000061035156,305.2699890136719,291.4800109863281,304.5899963378906,1706500.0
2025-08-25,288.29998779296875,293.8099975585937,287.7900085449219,292.5599975585937,1281700.0
2025-08-26,289.70001220703125,289.8900146484375,287.2900085449219,288.6700134277344,1413700.0
2025-08-27,290.5599975585937,292.4700012207031,288.69000244140625,290.67999267578125,880200.0
2025-08-28,289.8900146484375,290.7799987792969,287.8399963378906,289.8299865722656,1058400.0
2025-08-29,291.6099853515625,292.0199890136719,289.29998779296875,291.0,1123300.0
2025-09-02,294.8500061035156,297.1600036621094,290.989990234375,291.9700012207031,1452100.0
2025-09-03,295.1400146484375,296.0,292.739990234375,295.0199890136719,1225300.0
2025-09-04,292.70001220703125,298.0899963378906,291.19000244140625,295.6000061035156,1246200.0
2025-09-05,292.5,293.7900085449219,290.04998779296875,290.8500061035156,1012900.0
2025-09-08,297.8599853515625,298.29998779296875,290.6700134277344,292.7699890136719,2794200.0
2025-09-09,298.6700134277344,300.25,296.2900085449219,298.5799865722656,1720400.0
2025-09-10,296.32000732421875,301.17999267578125,295.2200012207031,297.5,1378300.0
2025-09-11,302.79998779296875,303.6199951171875,295.67999267578125,297.32000732421875,1429000.0
2025-09-12,302.5199890136719,307.510009765625,301.989990234375,302.2200012207031,1189400.0
2025-09-15,291.3999938964844,303.29998779296875,291.32000732421875,301.3999938964844,2330500.0
2025-09-16,290.0,292.9200134277344,287.29998779296875,291.54998779296875,1792800.0
2025-09-17,289.0799865722656,293.0299987792969,287.6300048828125,292.1700134277344,1761600.0
2025-09-18,290.8399963378906,291.25,285.760009765625,287.6099853515625,1321700.0
2025-09-19,290.0199890136719,293.7099914550781,289.510009765625,291.54998779296875,7226400.0
2025-09-22,288.7900085449219,292.29998779296875,285.8299865722656,290.0199890136719,1097300.0
2025-09-23,302.3999938964844,302.92999267578125,290.0,290.3999938964844,1328600.0
2025-09-24,308.3599853515625,309.6400146484375,301.20001220703125,301.70001220703125,1549300.0
2025-09-25,298.82000732421875,310.0,289.8099975585937,310.0,1988200.0
2025-09-26,307.0,307.3099975585937,299.25,301.1700134277344,1598800.0
2025-09-29,308.07000732421875,309.5799865722656,305.5400085449219,306.04998779296875,1030800.0
2025-09-30,312.5299987792969,312.7300109863281,306.6000061035156,307.8800048828125,1473600.0
2025-10-01,311.7699890136719,315.2300109863281,309.9200134277344,313.2799987792969,1517600.0
2025-10-02,308.57000732421875,311.79998779296875,304.6499938964844,308.260009765625,919400.0
2025-10-03,302.760009765625,308.5400085449219,296.0799865722656,307.8699951171875,1253400.0
2025-10-06,305.29998779296875,305.6700134277344,299.260009765625,299.7099914550781,1117600.0
2025-10-07,308.7099914550781,308.7799987792969,301.3599853515625,304.1300048828125,875900.0
2025-10-08,310.6099853515625,310.8399963378906,305.6499938964844,308.82000732421875,676900.0
2025-10-09,314.1199951171875,314.260009765625,307.8699951171875,310.5400085449219,929500.0
2025-10-10,318.0,319.67999267578125,314.7099914550781,316.5799865722656,1455400.0
2025-10-13,317.0,319.8699951171875,313.5799865722656,313.5799865722656,1512800.0
2025-10-14,315.5450134277344,319.3900146484375,314.5,318.95001220703125,121977.0
