Date,Close_ES,High_ES,Low_ES,Open_ES,Volume_ES
2023-10-13,50.1186637878418,50.17331013931351,48.92558131176596,49.56310470772621,4951000.0
2023-10-16,51.18424224853516,51.40282069393638,49.04397383567758,50.31902750607111,3413700.0
2023-10-17,50.510284423828125,51.49389784909593,50.30992142827641,50.601361671116855,2103500.0
2023-10-18,49.62685394287109,50.73796848156747,49.44470293635385,50.4192068258434,3090000.0
2023-10-19,49.08951568603516,50.02758878068275,49.00754789796213,49.43559881412849,2376500.0
2023-10-20,48.72521209716797,49.9274039681681,48.6068134127423,49.12594156275409,2906000.0
2023-10-23,47.77803421020508,48.62503358442621,47.55034628109708,48.14233628647472,3189700.0
2023-10-24,49.20791244506836,49.54489307008403,48.19697751850527,48.470205803489215,2546500.0
2023-10-25,49.380958557128906,49.508463239950885,48.41556049909647,48.4702068521239,2372200.0
2023-10-26,49.32630920410156,50.4556427782888,49.29898776637054,49.61774945403856,2644200.0
2023-10-27,48.415557861328125,49.71793300646886,48.25162228541937,49.180589390821694,2296800.0
2023-10-30,48.62503433227539,49.15327200356641,47.76892895638962,48.670571223948926,2651700.0
2023-10-31,48.98933410644531,49.26255891785809,48.3062703407924,48.87093541427772,2919700.0
2023-11-01,48.351810455322266,48.99844336278517,47.38641235141493,48.33359500344754,3497500.0
2023-11-02,49.43560028076172,49.76347144278094,48.67967818987692,48.73432106738548,2797400.0
2023-11-03,50.48296356201172,51.284425976076406,50.027587743104334,50.4465326626811,4049300.0
2023-11-06,51.51211929321289,51.55765618503568,49.80901105025487,49.936519211297686,5270700.0
2023-11-07,51.32085418701172,52.4957246516009,50.66511536022856,51.33906963695595,3137900.0
2023-11-08,50.71976089477539,51.311750889151256,50.0002696925894,51.15692129362935,2249200.0
2023-11-09,49.399173736572266,51.12049389369026,49.37184882308775,50.97477376066022,2427100.0
2023-11-10,48.99843978881836,49.863654581426665,48.84361367053957,49.69971900075385,2398300.0
2023-11-13,48.29716110229492,48.9437974438687,47.80535782916824,48.9437974438687,2981600.0
2023-11-14,51.211570739746094,51.34818489262097,49.3991766938271,49.71793841821218,2972900.0
2023-11-15,52.140533447265625,52.47751059457375,51.03852475320261,51.1933508704754,3170600.0
2023-11-16,52.35000228881836,53.078602884237625,51.78533726164864,52.568584204564985,2821600.0
2023-11-17,53.28807830810547,53.64327437526956,52.18606962897712,52.486619345598605,5534200.0
2023-11-20,53.09682083129883,53.36093964526409,52.02213359965702,52.87824237951105,2658800.0
2023-11-21,53.57041549682617,53.76167252279557,52.81449338141479,53.19700743335359,2660800.0
2023-11-22,54.21704864501953,54.280800987321626,53.260760036245976,53.81631913994319,3809000.0
2023-11-24,53.97114944458008,54.28991465502216,53.688818613729566,54.107763602518446,946600.0
2023-11-27,53.77077865600586,54.14418669635693,53.37915516560817,54.034897470319066,2353100.0
2023-11-28,54.58134841918945,54.854573228135074,53.56130751114623,53.825422857723225,2586800.0
2023-11-29,54.3809814453125,55.40102581835647,54.14418753950274,54.7999263801831,2562000.0
2023-11-30,54.107757568359375,54.69974755441644,53.65238172500532,54.626885751843645,6350200.0
2023-12-01,55.3554801940918,55.36458965551207,53.916494497189,54.19882526486908,2103300.0
2023-12-04,55.27352142333984,55.71979130116264,54.16240667159874,54.74528722482204,2223500.0
2023-12-05,54.81814193725586,55.43745335272352,54.29901376167884,55.19154998414884,2029700.0
2023-12-06,55.191551208496094,55.5012069230992,54.73617536197635,55.246197560805584,2653100.0
2023-12-07,54.982078552246094,55.32816516723217,54.18972555473768,55.32816516723217,2712500.0
2023-12-08,54.32633590698242,55.26440897046068,54.16240033628346,55.05493651328795,1923500.0
2023-12-11,55.364593505859375,55.47388273081216,53.88006734709655,53.98935657204934,2885300.0
2023-12-12,54.83635711669922,55.3737007399872,54.46294907165109,55.3737007399872,1773300.0
2023-12-13,57.45932388305664,57.5686131123499,54.39009168073624,54.79992715914644,2357900.0
2023-12-14,57.86005401611328,58.79812714930636,57.595938665240446,57.89648491769643,3227700.0
2023-12-15,56.90730667114258,57.846250041268846,56.069622416160136,57.34916175504576,6718600.0
2023-12-18,57.05458450317383,57.634520763957056,56.704781289036944,56.79683661462645,4266600.0
2023-12-19,56.70478439331055,57.45041676942252,56.50226968903032,57.45041676942252,2339600.0
2023-12-20,55.71981048583984,57.08219766039144,55.66458080366777,56.79683493836501,2264800.0
2023-12-21,56.06961441040039,56.50226565458458,55.60934832477518,56.00517743933698,1106400.0
2023-12-22,56.22610855102539,57.091407556243865,55.959153369828144,56.161668066295306,1062200.0
2023-12-26,56.5574951171875,56.750809541176345,56.04199935068801,56.12484738623993,951900.0
2023-12-27,56.48386001586914,56.732404147369216,56.17087890711555,56.548296993122655,1318500.0
2023-12-28,57.03617477416992,57.12823010191589,56.189286828217206,56.189286828217206,937700.0
2023-12-29,56.81524658203125,56.944120523815,56.28133623858252,56.64955051072313,1485900.0
2024-01-02,58.67472839355469,58.76678021586908,56.51147545364724,56.621938342734886,2188000.0
2024-01-03,59.18102264404297,59.50320754569753,57.90148330382619,58.42618643597908,2511800.0
2024-01-04,57.89227294921875,59.50320439530505,57.82783597229945,59.21784164367725,2351100.0
2024-01-05,57.13743209838867,57.85544607467386,56.76001404527061,57.717368354685256,3340600.0
2024-01-08,57.87385559082031,57.88306287883744,56.91650481857803,56.999349341423134,1806600.0
2024-01-09,53.39086532592773,55.029411448440754,53.354043196723694,55.029411448440754,7426200.0
2024-01-10,53.722259521484375,53.84192969020123,52.59000534176789,52.79252003703682,3414900.0
2024-01-11,52.58080291748047,53.602594311433016,51.82596672784114,53.501335198655454,2717500.0
2024-01-12,52.35987854003906,53.077892614906176,52.12974546357631,52.921403808456496,2195400.0
2024-01-16,51.77073287963867,52.38748777293725,51.52218876230065,52.1757657866608,2617800.0
2024-01-17,50.40834045410156,51.88119404384286,50.21502953975508,51.10794687490536,2880700.0
2024-01-18,49.70873641967773,50.47277979463602,49.294496247203455,50.17820627411425,2993700.0
2024-01-19,49.165626525878906,49.77317766045493,48.797412227295695,49.70874068493564,5158000.0
2024-01-22,48.58568954467773,49.71794375614678,48.44761181833376,49.3405256856571,3718700.0
2024-01-23,48.6777458190918,49.19324162593615,47.950524506948575,48.79741248193677,4203100.0
2024-01-24,48.93549346923828,49.30370776783718,48.65933450106501,49.13801168462285,6364800.0
2024-01-25,50.50040054321289,50.68450769824425,49.5890720571612,50.141393522255285,4503500.0
2024-01-26,50.73973083496094,51.67867404398425,50.41754598892172,50.83178615636604,4415800.0
2024-01-29,50.776554107666016,51.14476837848045,50.17820679548044,50.610858036954674,2756400.0
2024-01-30,50.454368591308594,51.01589025517151,50.316287363679926,50.57403524293185,3605200.0
2024-01-31,49.91126251220703,51.07113166704156,49.76397748442563,50.58325067093168,6070200.0
2024-02-01,51.512977600097656,51.52218488794652,49.63509119579109,49.90204635858546,2422500.0
2024-02-02,50.81338119506836,51.44854718706915,49.994108049696464,50.693711018644365,2443300.0
2024-02-05,49.42337417602539,50.33470262901993,49.38655555559619,50.12298063745695,2224900.0
2024-02-06,49.46940612792969,49.7179467526387,49.22086199166871,49.45099506099717,2942800.0
2024-02-07,49.51543426513672,49.68113036342519,48.79741666870266,49.63510093824896,2379600.0
2024-02-08,49.77317428588867,49.80999641556085,48.52124996944701,49.20244532217611,3148500.0
2024-02-09,50.6108627319336,50.87781792746091,49.48781226216479,49.59827866058759,3498000.0
2024-02-12,51.06192779541016,51.49457558847608,50.49119524119648,50.61086542340929,2375600.0
2024-02-13,50.16901016235352,51.4025235802019,49.48781471781848,50.72132813566687,3391800.0
2024-02-14,52.52557373046875,54.17332386075503,51.54980823893028,53.40007659670899,8427100.0
2024-02-15,53.96159362792969,54.707225933286495,52.94900966796003,53.63940878018065,5745800.0
2024-02-16,54.19173049926758,54.2837858276739,53.02265416514521,53.76828652325367,5241800.0
2024-02-20,52.949012756347656,54.81769200539055,52.93980546784552,54.04444481413975,3555300.0
2024-02-21,53.77749252319336,54.64279508822116,52.95821938004718,53.21597079868723,3286400.0
2024-02-22,53.49212265014648,53.94318142749574,52.801723552465816,53.179141585402526,3568200.0
2024-02-23,54.19173049926758,54.61517798683321,53.271198284514696,53.41848329841309,2184300.0
2024-02-26,53.05947494506836,54.1641142769467,52.86616402766635,53.722259246505686,2045400.0
2024-02-27,54.559940338134766,54.75325124468783,53.289605002190505,53.50132697292264,2677400.0
2024-02-28,53.952392578125,54.52312155650274,53.58417829504485,54.34822170339309,1741800.0
2024-02-29,54.035247802734375,54.48630667236753,53.61180377896182,54.320610574099646,4728800.0
2024-03-01,53.76828384399414,54.33901280546717,52.95821455214266,54.03523901574258,3089400.0
2024-03-04,54.90059280395508,55.21745258971063,52.89692010652007,53.381529399738525,2789100.0
2024-03-05,54.18300247192383,55.66478752700533,54.15504540364277,55.077664207615,2516500.0
2024-03-06,54.51850128173828,54.947192917232655,53.98729565621922,54.704890031322265,2078900.0
2024-03-07,55.375885009765625,55.63683068336477,54.70489048282288,54.9658326013523,2297900.0
2024-03-08,55.99096298217773,56.27054430150213,55.124258403723545,55.562267833806345,1874700.0
2024-03-11,56.52217483520508,56.64332450216183,55.99096920294931,55.99096920294931,2871000.0
2024-03-12,55.73934555053711,56.55013254233575,55.22677558812496,56.29850825762518,2028700.0
2024-03-13,55.11494064331055,56.354422765911046,54.66760979190371,55.78593869795561,3252000.0
2024-03-14,55.04039001464844,55.10562554486253,53.82886489908449,54.93787602286351,2950300.0
2024-03-15,54.909915924072266,55.46908218777103,54.51850273904596,54.71420933155911,6062300.0
2024-03-18,54.94719696044922,55.329292325431005,54.443948366062486,54.9099184967754,2246500.0
2024-03-19,54.79808044433594,55.34792527840362,54.49054204159005,55.04038687565773,2784300.0
2024-03-20,55.18017578125,55.59954956244648,54.46258143455148,54.6955664735418,1955200.0
2024-03-21,53.95001220703125,55.45043634760096,53.93137297828928,55.35724375896048,3736100.0
2024-03-22,53.95001220703125,54.61168882955908,53.84749822648509,54.42530365227811,2157100.0
2024-03-25,53.60519409179688,54.28550992693383,53.297652157451374,53.95001092767302,1923800.0
2024-03-26,52.45891189575195,53.88477918760348,52.33775868083471,53.5772407867453,2165600.0
2024-03-27,54.9658317565918,54.97515314929301,53.03671585552392,53.03671585552392,2840900.0
2024-03-28,55.70206069946289,55.90708866091022,54.79807765679352,55.23609064531487,1921000.0
2024-04-01,54.87263870239258,55.64614720186757,54.54645750689426,55.64614720186757,1533100.0
2024-04-02,55.236087799072266,55.59022601739591,54.52781136242496,54.574411209494045,1839500.0
2024-04-03,54.45326232910156,55.23609218408108,54.089806245552055,55.15221742979508,1660800.0
2024-04-04,54.909915924072266,55.54363555655565,54.3321139844797,55.3852074259697,1733600.0
2024-04-05,54.5278205871582,54.844680403458966,54.1084503331432,54.56509904909236,1426100.0
2024-04-08,55.4224853515625,55.55295641197535,54.59305913459248,54.59305913459248,1654300.0
2024-04-09,55.87913513183594,56.32646601398048,55.38520794937693,55.51567901228536,1860600.0
2024-04-10,55.04970932006836,55.34792991044577,54.31347568223107,55.20814100843316,2344800.0
2024-04-11,55.12425994873047,55.599547849396245,54.55577590229824,55.44111973419747,1310100.0
2024-04-12,54.788761138916016,55.45043777851864,54.45326212304159,55.31064533688114,2204600.0
2024-04-15,54.27619552612305,55.21745350690468,53.74498637362051,55.00310770049043,2131400.0
2024-04-16,53.306976318359375,53.95933512247016,52.81304563042449,53.95933512247016,2391600.0
2024-04-17,54.5278205871582,54.58373828005944,53.18582795315663,53.62384099320852,1994000.0
2024-04-18,54.97515106201172,55.16153624812317,54.12708566695427,54.77012309120568,1626200.0
2024-04-19,55.62750625610352,55.83253422666101,54.96582960302921,55.09630065517688,2323400.0
2024-04-22,56.195987701416016,56.70855404889031,55.41315786988586,55.61818583090332,1559400.0
2024-04-23,56.24259185791016,56.83903659560482,55.74866467012461,55.94437126659776,1831900.0
2024-04-24,56.69924545288086,56.89495205389225,55.39452766933168,55.57159859364005,2087300.0
2024-04-25,56.401023864746094,57.0161042821793,55.608872526112336,56.74584075881943,1432000.0
2024-04-26,55.41316223144531,56.61536591646853,55.38520516367676,56.44761639971786,1590700.0
2024-04-29,56.34510040283203,56.63400312806519,55.61818822620159,55.74865927789735,1789900.0
2024-04-30,56.49421310424805,56.736519543551495,55.07766359430919,55.77661873411042,3515900.0
2024-05-01,57.4261589050293,58.236949506117405,56.32646909315648,56.5314970918321,2087400.0
2024-05-02,56.61536407470703,58.93589661088858,56.214629526068975,58.35809115862422,3164800.0
2024-05-03,55.92572784423828,57.314320256971136,54.89127724537093,57.02541752544427,3447900.0
2024-05-06,55.64614486694336,56.31714290489243,55.50635597908364,56.12143632884712,1751100.0
2024-05-07,57.00678253173828,57.090657295184094,55.94437123147122,56.0375673881165,2076200.0
2024-05-08,56.88562774658203,57.15589124395135,56.39169704844202,56.73651746442475,1567900.0
2024-05-09,57.556617736816406,57.649813877793605,56.53148507155216,56.79242715614976,1376500.0
2024-05-10,57.70573043823242,58.013272383808825,57.23044254196911,57.87347994398875,1635800.0
2024-05-13,57.10929489135742,57.68710038080478,56.91358830061063,57.593904226827895,2147200.0
2024-05-14,56.755157470703125,57.77097239275905,56.71787901088631,57.6684584057976,1767500.0
2024-05-15,57.08049011230469,57.533135241613735,56.88245854272642,57.38225353184405,2109000.0
2024-05-16,57.95749282836914,58.30640971497747,56.75986764907656,57.08049174114941,3011100.0
2024-05-17,57.48598861694336,57.88205537569304,57.16536451597606,57.75946285544863,1921700.0
2024-05-20,57.31624603271485,57.53313827712074,57.1559357814468,57.52370974358305,980500.0
2024-05-21,57.731178283691406,57.85376721645551,57.221951094765394,57.353972159160094,1622600.0
2024-05-22,56.40153121948242,57.57086371604913,56.354377756515824,57.193661193445486,1565600.0
2024-05-23,54.251461029052734,55.92059214139907,54.17602196493132,55.9017314760427,1776800.0
2024-05-24,54.251461029052734,54.98701258873504,54.08171863814944,54.33633222450438,2058900.0
2024-05-28,53.56306076049805,55.06244942117074,53.525339431314144,54.392912016024205,1506200.0
2024-05-29,53.53477478027344,53.61964597738692,52.86523733488056,53.138707994642495,1972300.0
2024-05-30,54.289180755615234,54.31746995416186,53.45932949097578,53.88368545569505,1675300.0
2024-05-31,55.85457992553711,55.88286912406582,54.374051914134775,54.5532228336566,4679600.0
2024-06-03,56.27893829345703,56.505259085960034,55.63769005252495,55.89230364206894,2077300.0
2024-06-04,57.35396957397461,57.55200116164054,56.04318392613246,56.24121551379839,2705300.0
2024-06-05,56.1280517578125,57.35396613788092,56.07146976588177,57.32567694056747,1865400.0
2024-06-06,55.47737884521485,56.81645370372532,55.373646984875904,55.84515282474084,1238300.0
2024-06-07,55.24162673950195,55.694271920767456,54.91157048834928,55.00587381609467,1944500.0
2024-06-10,55.67540740966797,55.996031507248254,54.9681486882971,55.119030404964064,1785700.0
2024-06-11,55.72256088256836,55.92059247403213,55.02473064944789,55.02473064944789,1661900.0
2024-06-12,55.58110809326172,56.580701786519725,55.03416317992352,56.580701786519725,1301800.0
2024-06-13,55.36421203613281,55.82628931849938,54.51550372594868,55.69426826562433,1411000.0
2024-06-14,55.647117614746094,55.77914227158842,54.7135380666947,55.07188351208716,1677400.0
2024-06-17,54.3646240234375,55.43965674789224,54.23259936836592,55.14732183618977,2293000.0
2024-06-18,54.694671630859375,54.88327466628859,54.15715531813351,54.15715531813351,2352800.0
2024-06-20,54.68524932861328,55.13789450683477,54.223172019028624,54.50607480575404,1734500.0
2024-06-21,53.92140579223633,54.97757782040547,53.92140579223633,54.69467504823744,4128000.0
2024-06-24,54.694671630859375,54.82669267646872,53.77052071429026,54.04399493579745,1569400.0
2024-06-25,53.8365364074707,55.024729529370696,53.77995441221679,54.77011954398816,1542700.0
2024-06-26,53.72337341308594,53.88368366258741,53.13870361568279,53.60078089462349,1407800.0
2024-06-27,53.93083953857422,54.3740562027697,53.53477633871769,53.66679740533653,1274000.0
2024-06-28,53.47819519042969,54.12887559669159,53.09156051890922,54.06286506233231,3215800.0
2024-07-01,53.33674240112305,54.11944023204644,53.11041801305,53.81767677948512,1984800.0
2024-07-02,53.29901885986328,54.00627759696767,53.063265947495154,53.49705044289957,1987100.0
2024-07-03,54.04399871826172,54.54379373942097,53.44990037413586,53.54420009979852,1105600.0
2024-07-05,54.00627899169922,54.57208455707328,53.79881527232018,54.0817180550072,1753600.0
2024-07-08,54.04399871826172,54.21374110229768,53.75166381302113,53.921406197057095,1535600.0
2024-07-09,54.54379653930664,54.60980707011981,53.638506176179725,53.97799096167835,1914800.0
2024-07-10,54.779544830322266,54.85498388888445,54.025136258181305,54.69467364112492,1876900.0
2024-07-11,56.014892578125,56.31665601364953,55.13789146947437,55.29820172077632,2619600.0
2024-07-12,56.90132141113281,57.16536351413591,55.85457793522218,56.21292335880056,2294900.0
2024-07-15,55.88286972045898,56.73158165841781,55.70369879902502,56.44867887819954,1625000.0
2024-07-16,56.31665802001953,56.40152921411597,55.78857019038569,56.18463696193708,1413200.0
2024-07-17,58.0423698425293,58.28755490082333,56.24121762617124,56.33552095524748,2593700.0
2024-07-18,57.89148712158203,58.82507027827072,57.54257380323758,57.6368735333942,1695300.0
2024-07-19,57.618011474609375,58.09894943976904,57.174798436825874,58.09894943976904,1696000.0
2024-07-22,58.24039459228516,58.57987934244954,57.57085722240748,57.75946026108812,1530700.0
2024-07-23,57.35396957397461,58.46672363415084,57.27853051085123,58.30641337669862,1183900.0
2024-07-24,59.43802261352539,59.52289380515386,57.79718437178026,58.12723700738879,2386500.0
2024-07-25,59.97554016113281,61.0788620770694,59.52289499582775,59.80579777448041,3254400.0
2024-07-26,60.82425308227539,60.890263611789656,59.73035968236229,60.060412329933634,3160900.0
2024-07-29,61.23917388916016,61.64466915357458,60.57906147090484,60.97513179970097,2395700.0
2024-07-30,62.2010498046875,62.30478166548182,60.946842538434936,61.1165849293158,2054000.0
2024-07-31,61.21088409423828,62.05016381092568,61.07885585619303,61.87098931142817,4958500.0
2024-08-01,62.30478286743164,62.60654632430705,60.61679105738821,60.65451238882368,2578100.0
2024-08-02,63.2855110168457,64.80376031556223,62.02187169240855,64.07763733203288,2955900.0
2024-08-05,61.31461334228516,63.662717493560926,61.24860281561924,63.35152192730397,2500500.0
2024-08-06,61.75783157348633,62.21048033572751,61.31461494233151,61.35233627206894,2173600.0
2024-08-07,61.61637878417969,62.55939044989122,61.53151118767751,61.98415995284659,1887100.0
2024-08-08,61.15430450439453,61.833274048425984,60.824251863437006,60.99399424944488,2782400.0
2024-08-09,61.21088409423828,61.45606192084751,60.1358478891641,61.37119433346907,2768900.0
2024-08-12,61.17316436767578,61.51264911527987,60.85253668622416,61.17316436767578,2606000.0
2024-08-13,62.00301742553711,62.06902795478378,61.28632654042467,61.37120133208929,2426200.0
2024-08-14,62.66312026977539,62.94602663812695,61.53150918558477,61.62580891016602,2474700.0
2024-08-15,61.15430450439453,62.17275882044172,60.97513718193643,61.77669565129269,3628300.0
2024-08-16,61.39949035644531,61.493790084442566,61.03171638103037,61.35233689514265,2269200.0
2024-08-19,62.087886810302734,62.21991506720568,61.220317773907006,61.39006016751559,2722500.0
2024-08-20,62.23876953125,62.36135845693449,61.974727417709246,62.14446980421516,2194100.0
2024-08-21,62.73856735229492,62.9083097463564,62.21991523321312,62.23877230161624,2247700.0
2024-08-22,63.31380081176758,63.417532667535895,62.82343792554196,62.85172712355008,2483400.0
2024-08-23,62.97432327270508,63.59671447873383,62.766859537362166,63.52127181231665,1562900.0
2024-08-26,63.15349197387695,63.417534087341245,62.85172853068805,63.18178117251841,1406100.0
2024-08-27,62.65370178222656,63.28551791601972,62.52168071530287,63.04976498299763,1560500.0
2024-08-28,63.21950912475586,63.4929833979509,62.67256057836579,62.74800324571795,1366800.0
2024-08-29,62.86116409301758,63.45525888074061,62.314215574067774,63.21007382145132,1089700.0
2024-08-30,63.68157196044922,63.69100409090432,62.59710718555372,63.07804511425838,3607800.0
2024-09-03,63.87018966674805,64.2473886150393,63.42697298843618,63.65329379633269,1526500.0
2024-09-04,64.28510284423828,64.78489787063658,63.56841916600311,63.86075047700409,1572000.0
2024-09-05,64.17194366455078,65.07723395704267,64.03992261322536,65.07723395704267,1366400.0
2024-09-06,63.55898284912109,64.51142657317057,63.49297232535177,64.32281993768143,1104600.0
2024-09-09,64.18136596679688,64.20965516311888,63.55898206389065,63.67213884917866,1351400.0
2024-09-10,64.12479400634766,64.6905995733644,63.69100949848122,64.28510426465758,2617300.0
2024-09-11,63.92676162719727,63.992772155956224,63.068617558722735,63.82302976848918,2126100.0
2024-09-12,63.65328979492188,64.51143389593948,63.34209420699626,64.03992804560671,1685000.0
2024-09-13,64.09649658203125,64.12478577756066,63.53069108762127,63.7287226509344,1850200.0
2024-09-16,64.50199890136719,64.81319447547963,64.15308199754946,64.40769917440801,1984800.0
2024-09-17,64.34169006347656,64.70946404294472,64.16251554208145,64.50200032229947,1600300.0
2024-09-18,63.643856048583984,64.26624720864322,63.31380340064717,64.07764055653067,1624800.0
2024-09-19,63.370384216308594,63.5495587439983,62.68198969501056,63.23836315209778,2331500.0
2024-09-20,63.31380081176758,63.691006905960734,62.96488391558254,63.31380081176758,4668600.0
2024-09-23,63.41387939453125,63.82373942748399,63.22324986517898,63.7951457252862,2064800.0
2024-09-24,63.40434646606445,64.22406654140275,62.9087053208148,63.08027480802631,1999600.0
2024-09-25,63.03261947631836,63.74749119219153,62.88965095078465,63.70936382803216,1554800.0
2024-09-26,62.89917755126953,63.8618735014205,62.72760804799561,62.88965116423572,1432700.0
2024-09-27,64.35751342773438,64.51002288189099,63.08027947340232,63.08027947340232,1844600.0
2024-09-30,64.8626937866211,64.97706860209469,64.28126423446088,64.28126423446088,1888300.0
2024-10-01,64.55767822265625,64.91034357826632,63.585448718100544,64.46235618617207,3450800.0
2024-10-02,63.55686569213867,64.78644599441326,63.04215715127594,64.0239132067533,2741600.0
2024-10-03,62.80385971069336,63.85233672527247,62.49884808332397,63.52826505271472,1604600.0
2024-10-04,62.31774139404297,62.51790458139258,61.65053076954428,62.02226344205789,1593500.0
2024-10-07,61.07863998413086,62.212898140013486,61.011918916137766,61.95554752691184,1374500.0
2024-10-08,60.73550033569336,61.46943207576759,60.69737297266924,61.44083837151223,2061000.0
2024-10-09,60.42095565795898,61.593348448683024,60.14453772726712,60.76409465660743,1533800.0
