Date,Close_FRT,High_FRT,Low_FRT,Open_FRT,Volume_FRT
2023-10-16,82.25111389160156,82.57240590998408,81.11281916777176,82.00326204988954,423600.0
2023-10-17,83.24254608154297,84.20642926556984,81.80131569441699,81.80131569441699,630600.0
2023-10-18,81.58099365234375,82.98550380024867,81.47083338448499,82.60912813779524,329900.0
2023-10-19,80.44268798828125,82.46225077908937,80.35089127134465,81.12199910162137,574500.0
2023-10-20,80.13057708740234,81.35149372312156,80.01124205673554,80.82824473690484,776200.0
2023-10-23,78.79949951171875,80.4426866306214,78.69852802734101,79.50634892784603,476600.0
2023-10-24,80.45187377929688,80.67218731167657,79.16669866707367,79.38701920309428,650900.0
2023-10-25,78.68017578125,80.30500659187149,78.57001550478095,79.81847062353097,391200.0
2023-10-26,80.80989074707031,81.15872811489103,79.21260528505552,79.21260528505552,594800.0
2023-10-27,79.54307556152344,81.4616529844966,79.36865688538369,81.4616529844966,706500.0
2023-10-30,80.54366302490234,81.06691199301267,79.65322020114753,80.31416774057956,481900.0
2023-10-31,83.71070861816406,84.4818094713159,81.01184162485099,81.10363834494419,1148000.0
2023-11-01,84.17887115478516,84.3716533652169,83.14155494577348,83.7841389684107,623400.0
2023-11-02,85.78533935546875,86.29941358405331,85.12439878210117,85.39060716384664,655000.0
2023-11-03,87.66720581054688,89.82446025960704,87.62130394845674,87.68556235319842,1172800.0
2023-11-06,86.44628143310547,87.3367242508373,85.41814704862352,87.226563993797,777800.0
2023-11-07,85.41815185546875,86.34530780741551,85.21619487468332,86.34530780741551,547700.0
2023-11-08,85.72108459472656,85.91385981227174,85.39061079218027,85.41815611209327,408300.0
2023-11-09,84.02281951904297,86.13417911577014,83.71070926757663,86.13417911577014,659300.0
2023-11-10,84.96833801269531,84.96833801269531,83.83922505365973,84.35329228680499,794900.0
2023-11-13,83.67400360107422,84.71132003189024,83.26090778078525,84.32576953586752,735800.0
2023-11-14,86.95118713378906,88.47503240217772,85.94140913613761,86.09746427137692,2030700.0
2023-11-15,86.55645751953125,87.33674022292035,86.1158234144274,86.71251265948077,986200.0
2023-11-16,84.94998168945312,86.60234365895904,84.84900319644744,86.29023341049843,905100.0
2023-11-17,84.94998168945312,86.21679323310507,84.34411073141906,86.21679323310507,1367000.0
2023-11-20,84.8031005859375,85.24373464276651,84.08707637177598,85.08767951991403,643800.0
2023-11-21,84.28904724121094,84.65624118178404,83.38942243698894,84.04119535841818,544700.0
2023-11-22,84.5368881225586,84.8949072456659,84.2706797290198,84.8949072456659,405100.0
2023-11-24,84.55525207519531,84.94998428619981,83.90348623909786,84.42673526264883,856500.0
2023-11-27,86.01483917236328,86.62989192439898,84.10544352068494,85.12440325483898,1069600.0
2023-11-28,86.32696533203125,86.57481721015591,85.17030689228538,85.7486396139792,566600.0
2023-11-29,86.58399200439453,87.79572698522846,86.31777659904542,87.07970272432311,653600.0
2023-11-30,87.74983215332031,87.85081066011921,86.51055875600136,86.51974053033992,975600.0
2023-12-01,89.87954711914062,89.99888215975876,87.3826370105067,87.6029505484329,722700.0
2023-12-04,91.70632934570312,91.90828634364202,89.42973273753906,89.52152946288186,662400.0
2023-12-05,91.58697509765624,91.67877881440955,90.46704399185276,91.2197882452041,836700.0
2023-12-06,90.92604064941406,92.44988579931903,90.67818180340808,92.03679706083008,418300.0
2023-12-07,90.88932037353516,91.44010769159812,90.21919101740404,90.96275354660702,565600.0
2023-12-08,90.99029541015624,91.15553229966416,89.8978955848738,90.57719968456618,368200.0
2023-12-11,91.17390441894533,91.43093806795332,90.27427964377564,90.88015067670165,403300.0
2023-12-12,91.18307495117188,91.30240998674368,90.6873642590692,91.30240998674368,550900.0
2023-12-13,95.23136138916016,95.47922021870352,90.84341266576864,91.56861860594177,529600.0
2023-12-14,98.26988983154295,98.78395706012898,96.342123717064,96.81947786101448,967900.0
2023-12-15,96.49818420410156,97.75581393890842,95.69035628302676,97.1591247709256,1334700.0
2023-12-18,95.80052185058594,96.91127829992726,95.616928405798,96.91127829992726,382400.0
2023-12-19,95.83723449707033,96.9020890006922,95.69953592235322,96.13098818810124,551300.0
2023-12-20,94.77238464355467,96.96635932527164,94.7173080083515,95.81888273426313,505400.0
2023-12-21,95.88314819335938,95.97495193030328,94.80911170607703,95.52513603093192,327800.0
2023-12-22,95.47923278808594,96.96635794655786,95.42414915002465,96.08509677763048,423800.0
2023-12-26,96.03002166748048,96.41557212182326,95.3139973940892,95.48840907373494,323000.0
2023-12-27,96.21360778808594,96.43392831975432,95.47004525371722,96.07591621034416,393600.0
2023-12-28,96.69097137451172,96.73686623702524,95.71790644042956,95.71790644042956,351500.0
2023-12-29,95.58714294433594,96.8672010794046,95.55930959361405,96.46834130822826,388700.0
2024-01-02,96.90431213378906,96.96924246974442,94.99349903835233,95.20683853783024,562300.0
2024-01-03,94.2514190673828,95.94889243060256,93.58356023091112,95.94889243060256,604300.0
2024-01-04,94.43693542480467,94.7708648542116,93.53718152206244,94.26070000369415,619200.0
2024-01-05,94.58536529541016,94.87291292676512,93.40733433925224,93.62995870889104,581900.0
2024-01-08,94.9192886352539,95.51293942881806,92.76730273936496,93.22181508012096,1200200.0
2024-01-09,94.98420715332033,95.0491374796365,93.8989400948035,94.8172424460966,1157000.0
2024-01-10,95.77266693115234,95.93035388527636,94.89146846810527,95.1326342531622,965100.0
2024-01-11,94.59464263916016,95.84687463581868,94.2699838708357,95.39235519091488,756500.0
2024-01-12,95.44800567626952,95.87469172655868,94.75232051401812,95.6335188887864,719900.0
2024-01-16,94.52042388916016,95.34596970182923,93.69487807649104,95.23465753004368,683600.0
2024-01-17,92.98063659667967,94.8450747667741,92.23857668815036,93.39805192979796,640500.0
2024-01-18,91.90464782714844,93.25891406863695,91.34810112305216,92.98063717815118,589900.0
2024-01-19,93.3331298828125,93.64850377963047,91.40376121102612,92.62816689179904,619300.0
2024-01-22,93.50009155273438,94.65028907532884,93.50009155273438,93.78763916416408,427900.0
2024-01-23,94.50187683105467,94.52043239979402,93.20327009433969,93.97315635199902,662000.0
2024-01-24,93.8989486694336,95.7262757560204,93.55574144077872,95.7262757560204,730700.0
2024-01-25,96.16224670410156,96.19935076482568,94.81725811801294,95.19756235590224,762900.0
2024-01-26,96.0973129272461,96.6074848978462,95.67062685950587,96.36631205021018,645900.0
2024-01-29,96.18080139160156,96.46834901348376,95.1140826554042,95.90252447715848,662300.0
2024-01-30,96.0973129272461,96.7929981179504,95.48511363940167,95.68918242764173,728300.0
2024-01-31,94.36273956298828,96.68169012941812,94.20504554604568,96.40341323069632,1105000.0
2024-02-01,95.7633819580078,95.80048601681814,93.62067386905976,94.1772205974634,604900.0
2024-02-02,94.58536529541016,95.43873748173051,93.40733433925224,94.5946430800308,519700.0
2024-02-05,92.572509765625,93.66705471987387,92.32205914052643,93.2867434287522,593500.0
2024-02-06,94.2978057861328,94.91928281678749,92.27568068298572,92.51684643773588,378000.0
2024-02-07,93.53718566894533,94.61318211737648,93.50008868792222,94.44621739527078,420200.0
2024-02-08,94.66883850097656,95.05842758625634,92.98064272101662,93.11978117455398,1035100.0
2024-02-09,93.81546783447266,94.64101370767946,92.69309655828,94.3441883046936,1103300.0
2024-02-12,93.41661071777344,94.58536387171873,93.38878444120648,94.121573723933,744700.0
2024-02-13,93.73198699951172,93.97315276892004,90.66169156280677,93.37023126852355,1268100.0
2024-02-14,93.58356475830078,93.96387603291944,92.54467239832135,93.80618202226952,723200.0
2024-02-15,94.80797576904295,95.11407894762256,94.22360276374384,94.57608070833884,466300.0
2024-02-16,93.1476058959961,94.39056709615222,92.74874611017648,93.6670556420784,783100.0
2024-02-20,92.21075439453124,93.7783601766226,92.0159563178766,92.71164149289145,652600.0
2024-02-21,92.20148468017578,92.94354468567823,91.89538147792888,92.22003317264095,858800.0
2024-02-22,91.92320251464844,92.13654908865446,90.949247486036,91.95102879019797,761700.0
2024-02-23,91.16258239746094,91.85826755870758,91.13475612331112,91.78405944305784,452200.0
2024-02-26,90.34630584716795,91.27388597480446,90.18861892391972,90.93067877990404,536100.0
2024-02-27,90.81938934326172,92.03451725524944,90.42052953657382,90.81938934326172,795900.0
2024-02-28,91.52434539794922,92.1179962166344,90.09587090396424,90.09587090396424,575800.0
2024-02-29,93.54646301269533,94.16794005660324,91.92319764086464,92.37770996345212,1606000.0
2024-03-01,92.68380737304688,93.32383994448566,92.1179829124452,93.32383994448566,545100.0
2024-03-04,94.33490753173828,94.35346309957968,92.41481671893963,92.57251073808904,522100.0
2024-03-05,94.31634521484376,95.0213080750876,93.83400667480822,93.9638673231591,727600.0
2024-03-06,94.43693542480467,95.10479428361852,93.8061806222444,94.71521230826882,776800.0
2024-03-07,94.60391235351562,95.22539652990667,94.19578183578427,94.91929333395116,683200.0
2024-03-08,94.77086639404295,96.00454974623692,94.13084087467657,95.44800304714104,496700.0
2024-03-11,95.31814575195312,95.3366942425986,94.05663608179589,94.6131828005416,381000.0
2024-03-12,94.81188201904295,95.37440263055528,94.4368778150304,95.16814602670031,668000.0
2024-03-13,94.8681411743164,95.90879432251042,94.50250705768032,94.50250705768032,407300.0
2024-03-14,93.13370513916016,94.25873912969024,92.43993882761828,94.2493618794306,506100.0
2024-03-15,92.92745208740234,93.38683719380502,91.76491629380752,92.20555405316652,747900.0
2024-03-18,93.55559539794922,94.02435777163204,92.8149499892008,92.92745553387331,439900.0
2024-03-19,93.4430923461914,94.26811872364117,92.99308446098826,93.55559789386538,326200.0
2024-03-20,94.78375244140624,95.05563548196,92.90870290882552,92.90870290882552,326400.0
2024-03-21,95.8337860107422,96.05878995952776,94.9525104116077,95.28064266040889,845100.0
2024-03-22,93.31184387207033,96.13379557341966,93.28371927200568,95.90879162015575,631900.0
2024-03-25,92.84307861328124,94.15561474705996,92.6743238653276,93.68685235304946,478700.0
2024-03-26,92.6180648803711,93.41495943543522,92.58056303448332,93.22745735874216,373700.0
2024-03-27,95.1962661743164,95.280639970449,93.18996373514936,93.36808857790028,536100.0
2024-03-28,95.74002838134766,96.7431795603064,95.31813795953096,95.63690008841998,674200.0
2024-04-01,94.4462432861328,95.74003204593022,94.34311498925776,95.74003204593022,549100.0
2024-04-02,93.56497955322266,94.27749326382632,93.04933804301908,93.85560995747556,406000.0
2024-04-03,93.9024887084961,94.25874556246664,93.00245859355016,93.28371889856408,538700.0
2024-04-04,93.14308166503906,95.12125944240915,92.88057588178076,94.92438010496542,428900.0
2024-04-05,93.46184539794922,94.15561171598188,92.68369813228291,93.46184539794922,377100.0
2024-04-08,94.7275161743164,94.9150182920694,93.75248942595678,93.93062144474524,431500.0
2024-04-09,96.47129821777344,96.48067546804356,94.49312042280307,94.99938464619676,641400.0
2024-04-10,93.42434692382812,94.4181209141552,93.16184112659052,93.94935851830334,703200.0
2024-04-11,93.51809692382812,93.99623656500466,92.6743231902067,93.99623656500466,501400.0
2024-04-12,93.50872039794922,93.84622989401352,92.9743315546385,93.34934290057066,829900.0
2024-04-15,91.92430877685548,94.05248690887971,91.41804453051458,94.00560780815044,637000.0
2024-04-16,90.40552520751952,91.53992946331311,89.98364186915111,91.42742390179949,550400.0
2024-04-17,90.97740173339844,91.45554135412166,90.36800922114276,90.72426604776716,396500.0
2024-04-18,92.3743133544922,92.45869430222535,90.733645026337,91.37116214853,450500.0
2024-04-19,93.5368423461914,93.82747988624364,92.61807208508073,92.79620407871792,483800.0
2024-04-22,94.82125091552734,94.98062840346503,93.3493373709494,93.98685447544632,723700.0
2024-04-23,96.44318389892578,96.91194632394736,94.89626646580524,94.89626646580524,508500.0
2024-04-24,97.12757110595705,97.29632586172492,95.16814764157958,95.69315925830333,763100.0
2024-04-25,96.16191864013672,96.75255669031648,95.58065068799796,96.4806807921956,817400.0
2024-04-26,95.80565643310548,97.17444170894336,95.72127548622876,96.49942274491455,559700.0
2024-04-29,96.83694458007812,97.18383135660687,96.23692923612091,96.44318585174628,365700.0
2024-04-30,97.66195678710938,97.92446258690585,96.20879763745135,96.20879763745135,1057500.0
2024-05-01,97.76508331298828,99.3588797371412,97.1275661738764,97.60570581639692,715100.0
2024-05-02,98.35572814941406,99.29325292985536,98.12134695430376,98.87136248700892,989100.0
2024-05-03,95.63690185546876,99.29324981503994,94.6056260598836,97.96195923248844,1336900.0
2024-05-06,95.74002838134766,96.75254965766632,94.94312663549816,96.38691558373952,804000.0
2024-05-07,96.64942169189452,97.48382528824634,95.8056551508972,96.39629316014457,699900.0
2024-05-08,95.73065185546876,96.83693133572446,95.36501777877582,96.33066711736208,340600.0
2024-05-09,96.1431655883789,96.3119203288126,95.50564847482342,96.09628648996824,623200.0
2024-05-10,95.36502838134766,96.89319130376498,95.2337754752626,96.62130824037534,703900.0
2024-05-13,96.05878448486328,96.1619127790013,95.3931427744473,96.1619127790013,501400.0
2024-05-14,96.0681610107422,96.80880641180988,95.74939888051551,96.56504797725373,440400.0
2024-05-15,96.55567932128906,97.3994530908194,96.28379626484336,97.37132849062618,466600.0
2024-05-16,95.28064727783205,96.8838139020206,95.11189251987813,96.56505888852264,546100.0
2024-05-17,95.9369125366211,96.01191623574478,94.95250865567536,95.43064829665585,624900.0
2024-05-20,94.69937896728516,95.91815687595287,94.44624327398935,95.7587793818015,318900.0
2024-05-21,94.96188354492188,95.05563459012204,94.29624182543051,94.38999287063068,313400.0
2024-05-22,94.77437591552734,95.43064754859562,94.55874922317004,94.8212550152988,314200.0
2024-05-23,92.48681640625,94.76500179515712,92.44931455857402,94.63374890466424,511500.0
2024-05-24,91.93367004394533,93.2555833078699,91.88679810046492,93.2555833078699,320100.0
2024-05-28,91.87742614746094,93.04933209321938,91.73679600342068,92.81495090406769,657600.0
2024-05-29,91.59616088867188,91.9617949516867,90.83676816590967,90.93989645575958,437000.0
2024-05-30,92.66495513916016,93.15247207931702,92.25244905835106,92.29932101041608,374300.0
2024-05-31,94.64311981201172,94.84937639962182,92.53368914322026,93.1430816558648,952500.0
2024-06-03,94.96188354492188,95.62752526441324,94.58687221137492,94.64312140794578,388900.0
2024-06-04,95.2337646484375,95.74002886553018,95.0556326592532,95.08375725696732,447300.0
2024-06-05,95.37439727783205,95.6275258166088,94.59625000795934,95.24313723049832,355900.0
2024-06-06,95.66503143310548,95.92753723261876,94.78375583238524,94.9806351820202,322300.0
2024-06-07,94.69937896728516,94.8775038096176,94.2587411811932,94.40874142488086,396500.0
2024-06-10,94.27749633789062,95.1681492343064,93.07746567801166,94.45562834772316,557900.0
2024-06-11,93.62122344970705,94.34311437035028,93.58372160083972,93.70559724509872,370300.0
2024-06-12,94.54936981201172,96.44317381665692,94.28686402588178,95.47751731375575,384200.0
2024-06-13,95.42127227783205,96.2931706213472,93.94935863907487,94.44624563487716,379500.0
2024-06-14,94.8681411743164,95.74940966307535,94.69938641642692,94.94313772568636,450100.0
2024-06-17,94.20249938964844,94.83063931791789,94.20249938964844,94.34312239392747,390700.0
2024-06-18,94.6806182861328,94.95250130986268,94.0524784482462,94.41811251225457,441500.0
2024-06-20,94.69000244140624,95.28064047570552,93.98685885892056,94.37124745066434,435100.0
2024-06-21,95.01224517822266,95.54298458307368,94.30143037639056,95.1449300294354,1107300.0
2024-06-24,95.7988739013672,96.19692842151694,94.78477849196769,94.90798377750504,421200.0
2024-06-25,94.11186981201172,96.00737569156256,93.92231488558798,95.72304691731748,373900.0
2024-06-26,93.97919464111328,94.36776962636527,93.00300293892408,93.36315372076652,1096300.0
2024-06-27,95.08806610107422,95.20179184040136,93.54322398791506,94.05501150723325,362400.0
2024-06-28,95.6946258544922,95.723057288841,94.6520989539384,95.48611902822503,752900.0
2024-07-01,95.17335510253906,95.7988755571126,94.43410891497514,95.18283465721544,360300.0
2024-07-02,95.8367919921875,95.86522342705108,95.13544952190324,95.33447679673029,265000.0
2024-07-03,95.39134216308594,96.45282090948363,95.3060406319466,96.27275275402356,145400.0
2024-07-05,95.53350830078124,95.84626130523624,95.16388519760388,95.37238479031328,227100.0
2024-07-08,95.33446502685548,96.44334146510852,94.974321511743,95.81782105220778,304000.0
2024-07-09,95.33446502685548,95.82730060625263,94.78477381553247,95.24917073279506,442200.0
2024-07-10,97.24893188476562,97.38161672081324,95.40081650354443,95.67565849908505,426100.0
2024-07-11,99.4477310180664,100.0448128556516,98.39572452033376,98.78430675408283,566800.0
2024-07-12,100.755615234375,101.28636181085858,100.0068895255271,100.38599215707788,592200.0
2024-07-15,100.8409194946289,101.56121379102252,100.49972784006252,101.22002213645617,454100.0
2024-07-16,103.020751953125,103.1534367994864,101.14420499413863,101.36218414282588,426400.0
2024-07-17,104.11066436767578,104.3191711821251,102.57530915360616,102.84067883353023,530500.0
2024-07-18,103.82634735107422,105.21953823161624,103.31455984707068,103.63679240656452,481300.0
2024-07-19,103.7789535522461,104.26230960710826,103.07761835651183,104.26230960710826,538200.0
2024-07-22,105.01103973388672,105.08685448169942,103.07762266441662,103.6652249215698,442600.0
2024-07-23,103.95902252197266,104.99206975797914,103.92111153659889,104.85938492456144,414900.0
2024-07-24,101.6465072631836,104.40447191005065,101.22002131383243,104.05380070382364,550100.0
2024-07-25,101.4664306640625,103.30507373988851,101.37165681320968,101.95926625774722,629400.0
2024-07-26,103.82634735107422,104.13910035564712,101.98770415862982,102.10143712533564,309500.0
2024-07-29,105.05841827392578,105.1911031150466,103.50410393726936,103.88320658223518,497800.0
2024-07-30,107.95854949951172,108.4703297649509,104.840441209866,105.18163287401325,463700.0
2024-07-31,105.8166275024414,107.9680237042182,105.8166275024414,107.40885288593653,1005000.0
2024-08-01,106.9065399169922,107.7689913758906,106.18624562163971,106.63169068283426,552500.0
2024-08-02,106.60325622558594,109.03898104591362,105.75974943805028,108.99159050555522,979500.0
2024-08-05,104.0253677368164,106.77385278870676,103.57044313087526,104.31916884288968,710700.0
2024-08-06,106.5748291015625,107.78795909673698,103.55150174583568,104.03485060207257,556500.0
2024-08-07,106.14833068847656,107.97749417617888,105.58915991723188,107.18137793600908,695200.0
2024-08-08,106.47056579589844,107.44675743451066,105.8071416053672,106.14833325500652,647200.0
2024-08-09,106.9065399169922,107.03922475682272,105.81662253485734,106.66012211554344,556700.0
2024-08-12,105.83557891845705,106.76438006759092,105.2953599816411,106.68855808995109,408300.0
2024-08-13,105.93983459472656,106.56535507745474,105.2574512429438,106.5179645327213,504600.0
2024-08-14,106.73594665527344,107.48467240133014,106.2336314858063,106.29050158337296,373200.0
2024-08-15,107.21929168701172,108.47032532744475,106.33788112915332,107.09608640308062,710600.0
2024-08-16,107.389892578125,107.7405637992457,106.27154372325496,107.50362554381375,598500.0
2024-08-19,107.03923034667967,108.32817505587224,106.8117644115644,107.3993738977728,856300.0
2024-08-20,106.98235321044922,107.52257211694538,106.5463877096612,107.09608617052577,657500.0
2024-08-21,107.66474151611328,107.76899492666956,106.9254953181918,107.17191312775952,761300.0
2024-08-22,108.20496368408205,108.65040877327613,107.23825875729764,107.6552651812135,962400.0
2024-08-23,110.1194305419922,110.40375212200514,108.21444486354272,108.54615698894884,664000.0
2024-08-26,109.90144348144533,110.90605940673002,109.85406016712513,110.90605940673002,462000.0
2024-08-27,109.03897857666016,110.2141901969662,108.96315660611629,109.17166340972145,515800.0
2024-08-28,108.9916000366211,109.56972997179965,108.64092880733484,109.27592884207286,534000.0
2024-08-29,108.49877166748048,109.02003150325368,107.85429930827682,108.99160006885648,526000.0
2024-08-30,108.9916000366211,109.31383260073666,108.13862085104768,108.47033297022014,717800.0
2024-09-03,108.64093017578124,108.79257413547414,107.84482107973948,108.21444419301343,469200.0
2024-09-04,108.44190216064452,109.73084688609715,108.14810102922496,108.88734725072062,694700.0
2024-09-05,109.88249206542967,111.10509438024737,108.77361549008585,109.08637573520286,859800.0
2024-09-06,109.41808319091795,110.94396613052386,109.03898776780584,109.97726123233724,654000.0
2024-09-09,111.00083923339844,111.07665398160414,108.80205245823136,109.02951116441226,535700.0
2024-09-10,110.50799560546876,111.5031391230318,109.75926988639604,111.14298836428868,583300.0
2024-09-11,110.20471954345705,110.79232901645793,108.96316540634828,109.5981581916801,800900.0
2024-09-12,110.1857681274414,110.981877193449,109.88248745027924,110.30897341695734,990500.0
2024-09-13,111.25672912597656,111.4841878316504,110.00569539859774,111.27568823607214,1000600.0
2024-09-16,111.0956039428711,112.1570826381557,110.91552856530048,111.83485010016751,743200.0
2024-09-17,109.58867645263672,111.08612792345656,108.93473180156292,111.08612792345656,957500.0
2024-09-18,109.48442840576172,110.88710609171376,109.13376440736012,109.59816137406548,1043300.0
2024-09-19,108.25235748291016,110.03413066246604,107.0960975734224,109.835103384227,2000500.0
2024-09-20,107.12452697753906,108.33764973472624,106.95393113788572,107.09609554272716,2570600.0
2024-09-23,108.65040588378906,109.0105494291345,107.8637691399954,107.8637691399954,960900.0
2024-09-24,108.9631576538086,109.56023940832532,108.05331569087689,108.05331569087689,681800.0
2024-09-25,108.82099151611328,109.23800512062992,108.61248471385495,109.0958407344737,494500.0
2024-09-26,107.69317626953124,109.02951153833864,107.18138875578258,108.8589157004224,434900.0
2024-09-27,108.40398406982422,108.94420298328184,107.64578601855428,108.58405945123724,410000.0
2024-09-30,108.9631576538086,108.972637207913,107.4751858137878,108.26182249648689,719700.0
2024-10-01,108.52298736572266,109.49903074138793,107.87228934840186,109.35549301832872,597500.0
2024-10-02,106.36994934082033,108.27419515751652,106.26468882476166,107.81487587829402,994300.0
2024-10-03,106.78141784667967,106.88667836754011,105.767097155442,106.31253471779488,419300.0
2024-10-04,106.55175018310548,107.12589377000148,105.4513040495196,106.39864863356138,351600.0
2024-10-07,105.50872802734376,106.2072671093844,105.23122370001524,105.9106278252821,411400.0
2024-10-08,104.92501831054688,106.01589341468124,104.69536231510608,105.88192680895472,580400.0
2024-10-09,106.78141784667967,107.07806445121028,105.03984463876064,105.03984463876064,564200.0
2024-10-10,105.65226745605467,106.84840304105325,105.31734365174933,106.58046253748248,675700.0
2024-10-11,106.64744567871094,106.80055453766523,105.98718380120918,106.0828731877395,394900.0
