Date,Close_MCD,High_MCD,Low_MCD,Open_MCD,Volume_MCD
2024-10-10,297.1056823730469,298.7766735710293,296.0209829487038,297.09590090296786,1739500.0
2024-10-11,298.0828552246094,298.5323554949597,296.0600592757032,297.4770005511909,1775600.0
2024-10-14,302.7733459472656,303.34013434474247,297.55514113936823,298.19031035318807,2376300.0
2024-10-15,306.19354248046875,308.1674609048529,303.9166967192126,304.88410790331653,3067100.0
2024-10-16,305.7831420898437,306.5746657633818,303.0372032632402,306.17401319183546,1821300.0
2024-10-17,307.5225524902344,307.86454607562376,305.3531835183866,306.8189725582417,3095200.0
2024-10-18,309.3401184082031,309.94597311013143,307.06327254102825,308.3727071790953,2531200.0
2024-10-21,307.708251953125,310.6495819723247,307.23918867817093,309.8971542597959,2404100.0
2024-10-22,307.51275634765625,308.53879669797635,306.15444425452193,306.92643479537924,5889100.0
2024-10-23,291.7604675292969,294.7213605820973,284.1969748211225,286.0927312783276,18792000.0
2024-10-24,294.7017822265625,295.4933358054808,291.4770580166861,292.29789636426267,5522600.0
2024-10-25,285.93634033203125,294.7213229437286,285.53571756982154,294.13500136208467,8863200.0
2024-10-28,290.0210266113281,293.07964450032745,289.7767284389998,292.3760645711597,6656000.0
2024-10-29,288.2718200683594,295.7962150970695,288.2718200683594,290.8125268197129,9048900.0
2024-10-30,284.8711853027344,288.6333828996883,283.22950883838985,287.78323008142246,4924000.0
2024-10-31,285.44775390625,287.66600048805986,284.52922017633057,285.5845752027297,4277400.0
2024-11-01,288.4770812988281,290.1090064141946,286.5911063313372,287.7930642242679,4131800.0
2024-11-04,286.1708984375,288.2327607942082,285.14482817271465,288.0177771996246,2583100.0
2024-11-05,290.5389404296875,290.5975696059043,285.88749363945664,287.0503553370144,3032100.0
2024-11-06,287.2946472167969,293.4802637445728,286.0438417823206,293.43141603931394,4646400.0
2024-11-07,287.9396057128906,289.7767327676913,287.10898595025566,288.1154932424214,3357400.0
2024-11-08,292.1513061523437,294.9460629929096,288.5161480726726,288.8581714860113,3279100.0
2024-11-11,294.6529235839844,296.880921822327,293.17735301427984,293.63663479164484,2872400.0
2024-11-12,291.838623046875,294.52590324034816,290.73439041410774,293.2946605939978,2452900.0
2024-11-13,290.5682678222656,292.3076697103086,288.4868425101829,292.0829046438697,2327100.0
2024-11-14,291.7506103515625,293.26524690144845,289.8255398021475,291.20338489989075,1932600.0
2024-11-15,285.9559020996094,292.6692111191065,283.1122677886135,290.92980932101034,4039400.0
2024-11-18,284.4608154296875,288.70182838521185,284.1578880629755,286.327257160383,2865000.0
2024-11-19,284.0992126464844,285.4086471395124,281.0405950659674,283.3858513194735,2353300.0
2024-11-20,284.2751159667969,284.6757685298773,281.6855614215727,283.9917217496809,2524600.0
2024-11-21,281.89080810546875,282.0178479408714,276.995062636366,278.4999478978502,4475700.0
2024-11-22,283.6595153808594,283.9722242236592,281.5683383654432,281.89079885726034,2879100.0
2024-11-25,289.4347229003906,289.8451271551663,285.1155178255151,285.1155178255151,5021800.0
2024-11-26,289.5715026855469,290.49984768883786,288.10571362028,290.22623492285027,2254200.0
2024-11-27,288.3500366210937,292.66924189339306,288.2523411989095,290.2262599076385,2240300.0
2024-11-29,289.2588195800781,290.27507851273,287.31418583574765,287.45100712757835,1655900.0
2024-12-02,287.4892883300781,289.2489938368084,286.0146818162804,288.53134119975283,3149900.0
2024-12-03,289.5144348144531,289.85851569472794,285.3757139428381,287.3713470472937,3031000.0
2024-12-04,290.09442138671875,291.0283508486768,286.87978997720165,287.33199424254354,3742500.0
2024-12-05,294.4002685546875,294.6656869198253,289.937117890456,290.5368067907318,2594800.0
2024-12-06,293.9186096191406,298.65698954203486,293.554848109684,295.4718487638086,4158700.0
2024-12-09,296.2680969238281,297.49693565082475,292.0605543226295,292.5422495033096,2391600.0
2024-12-10,295.6192626953125,297.6935580404472,290.83171187631086,295.0490947336937,3523000.0
2024-12-11,291.0873413085937,296.7891413473528,290.95953727308216,296.2386239643393,3037600.0
2024-12-12,291.6083374023437,293.495816804479,290.0943997561927,291.18562409884873,2040700.0
2024-12-13,291.5788879394531,294.13487874423515,290.42868157696927,291.2741383051353,2547600.0
2024-12-16,292.6700744628906,297.0054214019131,292.1392376955433,292.149048005418,3179900.0
2024-12-17,291.0676574707031,294.9213091101592,289.8290083730844,292.58159525773374,3295800.0
2024-12-18,285.9557189941406,293.9186006989896,285.7492824687298,290.02561764269564,3800900.0
2024-12-19,285.31671142578125,287.9021629939105,283.9600686252056,285.955701585212,3438500.0
2024-12-20,287.7252197265625,291.0873358246476,284.4024348696509,284.618711694685,7678000.0
2024-12-23,286.3587646484375,288.13812078730643,284.82517626356645,287.3123447339871,2492200.0
2024-12-24,289.0130310058594,289.2882896832654,285.86722183563967,286.34891702086384,1461000.0
2024-12-26,289.809326171875,290.4385060283344,287.64658791742625,288.03981032723993,1433900.0
2024-12-27,288.6492919921875,291.4608905530566,287.7841847426893,288.3740333219786,1617200.0
2024-12-30,284.6973571777344,286.5356950802835,284.1075085991389,286.5356950802835,1936700.0
2024-12-31,284.98248291015625,286.30960483539786,283.6946322255363,285.1692388099806,1915600.0
2025-01-02,287.55810546875,290.75308619273363,285.3363554265387,286.0245171213135,3117000.0
2025-01-03,289.7896728515625,289.9666184341879,285.7787563073202,287.8726723702808,2240100.0
2025-01-06,287.2336730957031,290.59578906363265,286.80111946238014,288.3150571790106,2838900.0
2025-01-07,284.4417724609375,289.93713600045635,283.3997195536769,288.8066102992903,3419500.0
2025-01-08,282.0430603027344,284.2451597152929,281.69897945693344,284.0780244470082,2724200.0
2025-01-10,277.53076171875,282.8983207871857,277.0097353073572,282.63290242698577,3946000.0
2025-01-13,278.8284606933594,279.6837277495947,275.60398868770784,278.1501392347695,3394300.0
2025-01-14,276.8131103515625,280.5193071066491,274.6503722195408,280.1948768862315,2238900.0
2025-01-15,277.5209350585937,279.83115794007455,275.8595426460148,279.5165680155864,2867800.0
2025-01-16,275.0042724609375,276.1938099738733,271.8486229452212,275.4958079618692,3403700.0
2025-01-17,276.1938171386719,279.27080425353,275.259887662296,276.22330806945496,3312800.0
2025-01-21,277.82568359375,278.11078258676935,274.011393277693,276.0070262269359,3858600.0
2025-01-22,276.5870361328125,278.73012374576865,275.6531066679733,278.5040066119269,3660600.0
2025-01-23,279.6148986816406,280.17525639465754,275.8988912179178,275.9972043256144,2279400.0
2025-01-24,280.62744140625,281.9939245071563,278.4843538100846,279.6935419496742,2523000.0
2025-01-27,288.1282958984375,288.4625364616507,280.97153971900343,281.7579845735112,4343000.0
2025-01-28,286.2211303710937,289.50458407985894,285.0906046631364,287.44996918429695,3180100.0
2025-01-29,285.19873046875,288.17746457783164,285.0906070527367,286.44724991403587,2358300.0
2025-01-30,285.4051818847656,287.13536645603176,284.46141211758817,285.9851901786445,2125200.0
2025-01-31,283.8126525878906,286.31947201632283,282.48550053715275,284.92349778495804,2556500.0
2025-02-03,285.1397399902344,285.9753563651592,279.3789581601597,282.1610359720976,3048800.0
2025-02-04,284.864501953125,285.7197990112419,283.4882084128004,284.85469164276674,2976900.0
2025-02-05,283.9403991699219,285.35602388697754,281.4925618471142,285.090605502885,2362900.0
2025-02-06,289.37677001953125,292.1195465558601,285.40518471351095,286.6536741041384,3590000.0
2025-02-07,289.3177795410156,291.8246285590161,288.8459246677511,289.3767614001737,2858000.0
2025-02-10,303.1987609863281,305.02725858536155,296.4057370010236,297.1528505356552,8052000.0
2025-02-11,304.9584655761719,306.31510844114246,300.98688008854384,302.1665473617307,4180400.0
2025-02-12,302.39263916015625,304.84047629772215,300.5936024679404,304.33910049809714,3110200.0
2025-02-13,304.7716979980469,306.256144990408,300.45603137924866,302.29436957455823,3096800.0
2025-02-14,303.3265380859375,305.73507398102146,302.569584233656,304.94862919945484,2674400.0
2025-02-18,299.6695556640625,302.1469140817371,298.4014155226763,302.1469140817371,3367800.0
2025-02-19,296.8284606933594,298.6471480469386,294.4396053591336,298.1851034760395,2990700.0
2025-02-20,297.919677734375,297.99834022102647,293.1026354596916,295.7372587444966,3020000.0
2025-02-21,299.6498413085937,300.7803668535151,296.4843517822481,298.77492380026,3036700.0
2025-02-24,302.3631591796875,305.1845681916148,298.9715521787265,299.8366594717801,3397600.0
2025-02-25,305.4598388671875,306.4330696096059,302.7760440914623,303.94590104491067,3891600.0
2025-02-26,299.1189880371094,309.22495623283515,298.53897977501447,306.4232280178393,4140900.0
2025-02-27,304.702880859375,306.5018876622231,299.0698729996307,300.023453108503,3350400.0
2025-02-28,303.1102905273437,303.29707643116,298.7356422560983,302.40247815523696,4972900.0
2025-03-03,300.8658447265625,306.0073112211123,299.0267595447985,304.6428354804213,4371300.0
2025-03-04,302.32916259765625,309.4085948151356,301.162448366835,301.162448366835,3954500.0
2025-03-05,303.99029541015625,304.98890942148097,299.95619051122753,300.5791059863684,2327500.0
2025-03-06,306.8774108886719,307.8463938408199,300.9548258344066,304.3363237796445,2954900.0
2025-03-07,317.6745300292969,319.5333792051708,306.85763550514866,307.32234779911715,7607600.0
2025-03-10,313.67999267578125,322.6479354055849,312.1869750170843,316.4880305968806,4707600.0
2025-03-11,303.3080444335937,314.1249392079057,302.86309620650843,314.0458225490546,4513100.0
2025-03-12,296.0308532714844,302.98174365076835,293.01518691468306,300.2725864578059,4546200.0
2025-03-13,294.1522216796875,300.045145134152,293.9247990153542,297.04924304132203,4178600.0
2025-03-14,296.4560241699219,297.2865982716494,292.3823910220028,293.6282220004278,2696800.0
2025-03-17,300.5494384765625,301.79526940070895,296.6537727312407,297.9094706073392,2758400.0
2025-03-18,300.18359375,301.5381723054335,298.86854334897305,301.5381723054335,2435400.0
2025-03-19,303.4662475585937,304.6131675443852,300.2132614257809,300.569195868096,2812200.0
2025-03-20,303.5453491210937,306.1754199363328,302.0721256491707,304.5637573916344,2723500.0
2025-03-21,302.0028991699219,303.5453421427728,298.2456724769086,302.94222093025775,6016100.0
2025-03-24,302.2303161621094,304.4846581703058,301.10313007092884,302.8532014410536,3443400.0
2025-03-25,303.4662475585937,305.1866577114452,300.6087541975191,303.4761145103263,2657100.0
2025-03-26,310.05126953125,310.52587895172616,304.32644615346004,304.43519383935205,2624400.0
2025-03-27,309.1712951660156,313.0768578013233,307.1839040832097,311.61350141023195,3119500.0
2025-03-28,303.6343078613281,306.5115652072376,302.54668014350204,305.52281822269816,3211600.0
2025-03-31,308.8548889160156,309.6755658058876,301.01413261653687,301.567828510689,4418800.0
2025-04-01,310.1007385253906,311.23779158487946,307.45090370390113,309.55690954969424,2411200.0
2025-04-02,308.0737609863281,310.39732235050764,306.3434538261761,309.191049866178,2776800.0
2025-04-03,314.6885070800781,316.1222023464545,307.79693905857937,307.8760557186888,7023900.0
2025-04-04,296.7328491210937,311.4157481769178,295.9319664611546,311.03015253561864,8831100.0
2025-04-07,296.5153503417969,301.4491881832548,287.2310015899384,289.30737631096343,7725900.0
2025-04-08,296.4560241699219,304.7812878727965,291.6013025530165,300.3615872115188,5562500.0
2025-04-09,300.53955078125,308.14301815925364,293.37113452773764,294.063269546019,8265700.0
2025-04-10,303.3277893066406,304.16823025227745,293.5787588249078,297.9490034635596,6049500.0
2025-04-11,306.4126892089844,307.3915692572363,300.53952961612816,303.02129424140554,4439900.0
2025-04-14,312.5132751464844,314.61931110871006,307.6288624960557,308.9142215412573,4068300.0
2025-04-15,308.96368408203125,313.6305712900067,308.3308714966004,312.57260472170725,2901200.0
2025-04-16,305.6217041015625,310.75330345165327,303.91116092681096,310.0414044038325,3098900.0
2025-04-17,307.79693603515625,309.4679209171175,303.67387784885574,305.74035550498485,2728500.0
2025-04-21,305.2459716796875,307.7771615578319,301.6864764841208,307.5003136078525,2669900.0
2025-04-22,315.4893798828125,316.3990404005963,307.68818173350047,308.2517747660134,4200700.0
2025-04-23,314.8961486816406,316.30015249405307,311.2476699158114,314.9159127585186,3210100.0
2025-04-24,312.6615905761719,315.30155845281644,310.0018586214027,314.84671308846424,2479500.0
2025-04-25,313.1757202148437,318.15901362461153,311.484971266127,312.9384305867191,2282900.0
2025-04-28,313.24493408203125,314.44130950107296,310.7137441806029,314.12493339401726,2578300.0
2025-04-29,310.9609375,313.1658542152429,309.4778169713832,312.5033804358284,3164500.0
2025-04-30,316.052978515625,317.3877930258,309.5766976123344,313.2251765255361,5564600.0
2025-05-01,310.1106262207031,315.6574824546313,308.0935738746546,309.62611966812034,5186900.0
2025-05-02,308.4494934082031,312.41437837630355,307.183898505486,310.02159745480134,3994600.0
2025-05-05,312.1672058105469,313.82829353813185,307.2037067052047,309.47781274838667,3534100.0
2025-05-06,313.2251892089844,313.6701072809492,309.3492874618188,311.5640712178188,2691700.0
2025-05-07,314.5500793457031,315.6475740021256,312.5626882742577,312.9186528750995,2725900.0
2025-05-08,309.9622802734375,316.06286240031324,309.65577112439234,314.5006252785703,2131500.0
2025-05-09,310.150146484375,310.7137395066636,307.668412074686,309.378925044356,1917800.0
2025-05-12,308.4100036621094,308.6670573854697,301.5777576920056,308.4989872787533,4137900.0
2025-05-13,305.21630859375,308.6571589572611,304.97901897356417,308.14299121464074,3018600.0
2025-05-14,304.0397033691406,305.4338402640256,302.2500737079578,304.77136649549976,2656600.0
2025-05-15,310.941162109375,311.5838416135602,304.3363093298734,304.3363093298734,2928500.0
2025-05-16,315.024658203125,315.074113656213,309.84363372660005,310.83238069840485,2636900.0
2025-05-19,317.6152038574219,317.9909023642455,314.4512014456867,314.5302879276066,2748600.0
2025-05-20,316.2012634277344,318.0996708536935,315.26197192709566,317.6052973773061,2035000.0
2025-05-21,312.87908935546875,315.08400593135025,311.6233915833052,313.9469227919483,2386700.0
2025-05-22,310.7730712890625,313.0570744755045,309.11198354877087,312.56270096892985,2642000.0
2025-05-23,311.0301513671875,312.0979848517069,309.5074725367797,311.5245248677206,2701500.0
2025-05-27,311.4058837890625,312.06832739018745,308.6472711742476,310.9708326894442,2526700.0
2025-05-28,309.3196105957031,312.09798727635075,308.67693107485,311.4058824747259,1935600.0
2025-05-29,308.35064697265625,309.9722066521395,306.55115023641986,308.8549176344264,2248800.0
2025-05-30,310.3182678222656,311.7420659888638,307.08504565578977,308.48907974407825,4062900.0
2025-06-02,310.91485595703125,311.48164548388047,307.6434504676048,308.97588227692177,2577000.0
2025-06-03,310.6264953613281,312.61520486416487,307.4047653319294,310.0795820408688,3028100.0
2025-06-04,309.8111267089844,312.4759902418584,307.7329288560513,311.233046764365,2069500.0
2025-06-05,307.2357482910156,310.2386887773087,306.0325571686162,310.2386887773087,3813500.0
2025-06-06,305.6248779296875,308.1107649391831,305.0779949257186,305.416071917574,2622800.0
2025-06-09,303.0594482421875,303.506920030728,298.1572864660067,302.0153878626592,4059800.0
2025-06-10,298.7340087890625,300.70284224049,297.75956049461206,298.3163967615268,4698700.0
2025-06-11,300.0167236328125,301.48837962267817,295.5122977202886,298.5053153006014,3312100.0
2025-06-12,301.4486083984375,301.468484570366,298.3760556712922,299.9670294392941,2584700.0
2025-06-13,300.2056579589844,303.3875750762923,299.4499386089225,300.1062164110341,2435500.0
2025-06-16,294.6174011230469,302.28386836685075,294.0804410180793,301.4287377786628,4045700.0
2025-06-17,290.65985107421875,294.338975996564,290.1427974991223,294.3290227380023,3379000.0
2025-06-18,287.9949951171875,291.4553305147962,286.97081085308014,291.34596604891834,4008700.0
2025-06-20,285.83721923828125,288.9694307555468,283.9579044660419,288.13417637396265,7085000.0
2025-06-23,287.8855895996094,287.8855895996094,284.25620066344595,286.8912348036577,5172500.0
2025-06-24,289.8245849609375,290.45103331898395,286.9508851204514,287.98502257413594,4461200.0
2025-06-25,283.93798828125,289.4367688650886,282.70499809498494,289.2180096050772,4259800.0
2025-06-26,284.0175476074219,285.1710027406216,281.869737739943,284.33574840526285,5354900.0
2025-06-27,289.90411376953125,290.54051537208096,283.6297377561424,284.39541033079115,7422200.0
2025-06-30,290.5206604003906,291.92267398929494,289.23793418904535,289.23793418904535,5054800.0
2025-07-01,295.81060791015625,297.9584179789029,290.69963987657576,290.8487870316343,5121900.0
2025-07-02,292.9667663574219,296.397272289611,290.9482272805323,296.397272289611,4021500.0
2025-07-03,292.4198303222656,293.1655963816904,290.95812763198103,293.00652632620927,1678600.0
2025-07-07,291.8729553222656,294.0108120152831,290.8388178616002,292.45962099693463,3404300.0
2025-07-08,290.0234680175781,291.3658226757462,288.6214241557611,291.35589976288736,3123600.0
2025-07-09,291.3658142089844,292.16131620602977,289.6953055331367,290.60017198554544,3265800.0
2025-07-10,296.7055358886719,299.08202802145166,293.35453480674965,294.6273077049835,5366800.0
2025-07-11,298.2169494628906,301.0309601737598,295.6117447617643,296.45695240445724,4524100.0
2025-07-14,300.17584228515625,300.3647721313297,293.1656224949595,297.4910720939658,5707500.0
2025-07-15,297.9285888671875,301.0807070255419,297.5507291771001,299.599097696236,2937600.0
2025-07-16,297.212646484375,298.783744076721,294.537829619251,298.0876835719651,2804700.0
2025-07-17,298.6743469238281,300.74262190468,296.7353732677424,298.0777279737631,3134300.0
2025-07-18,295.3929748535156,298.70416284137013,294.7565732434889,298.0478850605172,3481300.0
2025-07-21,294.0704650878906,297.1131882059591,293.61307039796696,296.4270809984242,3037500.0
2025-07-22,297.48114013671875,298.4058828217908,293.3843728531934,294.1897978170046,2672000.0
2025-07-23,296.4370422363281,298.1871163600844,295.2438347071941,297.7993034300385,2467600.0
2025-07-24,292.8175964355469,295.7807541567165,292.7479843204768,295.2338711847056,4426000.0
2025-07-25,296.7850646972656,296.95411835740964,293.2352109419312,295.1344321638723,3401000.0
2025-07-28,297.5308532714844,298.2169605314051,293.3247214187489,295.383043198511,3070500.0
2025-07-29,300.9613647460937,301.12043480181416,296.616009009925,297.26236387197093,3147700.0
2025-07-30,301.8960266113281,303.7057595124016,299.3803103448924,300.8619195352561,2805900.0
2025-07-31,298.37603759765625,301.7568376840611,298.306425482172,299.32065640450384,3639600.0
2025-08-01,301.1801452636719,301.9855702382906,299.6786597786242,301.78668713665354,3344800.0
2025-08-04,302.5125732421875,304.6206005734888,298.8334483256557,298.8334483256557,4734500.0
2025-08-05,297.0833740234375,302.8804795271828,296.6856381706878,301.2895057708837,4222900.0
2025-08-06,305.9231872558594,308.6477095713129,300.0365937602713,305.2669094767861,6474300.0
2025-08-07,306.1717834472656,308.4190349568625,302.6318828639164,307.4147269202197,3603300.0
2025-08-08,303.7256774902344,306.8081530096784,302.1744864722885,305.2669152499564,2622000.0
2025-08-11,302.6418151855469,305.5652207524428,302.065102748099,303.775394233866,2649000.0
2025-08-12,299.93719482421875,303.77538976582684,298.1970739335798,303.44726603552414,3438300.0
2025-08-13,303.3478088378906,303.5864442658,299.6985135778499,299.99683820803523,2999100.0
2025-08-14,307.2059326171875,307.5440096132749,300.9912150156528,303.77539636302,4699400.0
2025-08-15,307.1860046386719,308.40907190151404,304.7697298868776,308.40907190151404,3416600.0
2025-08-18,306.95733642578125,308.2301093457179,304.8294026051762,306.62918235105616,3272600.0
2025-08-19,309.1747131347656,312.44614873778835,306.70873279170775,306.9573214775998,2893600.0
2025-08-20,311.3125915527344,314.365268112013,310.62651464932947,311.8992875963644,3879900.0
2025-08-21,311.4518127441406,311.8296724246921,309.4133975352294,310.1094276904501,2282200.0
2025-08-22,312.2970275878906,315.01159684277496,311.38220779573584,312.85386386301053,2796700.0
2025-08-25,311.6705627441406,313.7686367512269,310.18898384159536,311.9589341252419,2944300.0
2025-08-26,311.17340087890625,313.34108711116085,310.53699922615203,311.66062503190176,2807600.0
2025-08-27,309.6719055175781,313.93769607094885,309.582417227755,311.59100298281925,3234400.0
2025-08-28,310.4574584960937,310.7557527995362,307.60366506039264,309.363662141304,3471700.0
2025-08-29,311.77001953125,312.12797270159166,309.6719150762998,310.4674171414496,2492500.0
2025-09-02,315.760009765625,316.1300048828125,312.3299865722656,313.04998779296875,3228700.0
2025-09-03,316.3900146484375,316.8699951171875,312.9800109863281,315.0199890136719,3219500.0
2025-09-04,316.989990234375,319.42999267578125,316.4800109863281,317.82000732421875,2881300.0
2025-09-05,314.3800048828125,318.0400085449219,313.2699890136719,317.3699951171875,2533100.0
2025-09-08,312.79998779296875,313.0799865722656,309.760009765625,312.82000732421875,2873600.0
2025-09-09,312.5199890136719,313.70001220703125,310.7300109863281,311.2099914550781,2310800.0
2025-09-10,305.94000244140625,312.0899963378906,304.6099853515625,312.0899963378906,3479500.0
2025-09-11,308.42999267578125,308.94000244140625,305.25,306.2300109863281,2761500.0
2025-09-12,305.3999938964844,308.510009765625,305.25,307.6199951171875,2072600.0
2025-09-15,302.07000732421875,305.7099914550781,300.510009765625,305.1400146484375,3584500.0
2025-09-16,303.2900085449219,306.0,302.70001220703125,303.5,3578500.0
2025-09-17,304.9700012207031,306.5799865722656,303.9100036621094,304.8999938964844,2681600.0
2025-09-18,301.1400146484375,302.69000244140625,297.8800048828125,301.4700012207031,4654100.0
2025-09-19,302.3800048828125,304.79998779296875,300.75,301.70001220703125,5696900.0
2025-09-22,302.989990234375,304.25,300.4200134277344,302.32000732421875,3657900.0
2025-09-23,303.19000244140625,304.45001220703125,300.32000732421875,303.739990234375,2976900.0
2025-09-24,304.3299865722656,305.9800109863281,302.010009765625,302.489990234375,2427300.0
2025-09-25,302.29998779296875,306.3299865722656,301.95001220703125,305.8800048828125,2558400.0
2025-09-26,305.239990234375,305.7799987792969,302.010009765625,303.3699951171875,2284700.0
2025-09-29,302.989990234375,306.1099853515625,301.8500061035156,305.8800048828125,3073800.0
2025-09-30,303.8900146484375,304.4800109863281,302.0,302.75,2640100.0
2025-10-01,300.5199890136719,304.7699890136719,298.29998779296875,303.260009765625,3055300.0
2025-10-02,299.8800048828125,302.3800048828125,298.95001220703125,299.6000061035156,2690400.0
2025-10-03,300.9800109863281,301.3900146484375,298.6600036621094,298.8999938964844,2599100.0
2025-10-06,296.0400085449219,299.6499938964844,294.9100036621094,299.0400085449219,3814200.0
2025-10-07,296.32000732421875,298.07000732421875,294.1300048828125,295.0,2515700.0
2025-10-08,294.3999938964844,296.6600036621094,293.42999267578125,296.3800048828125,2464600.0
2025-10-09,293.8099975585937,295.1199951171875,292.0400085449219,293.6499938964844,2802700.0
2025-10-10,297.010009765625,297.95001220703125,292.8900146484375,294.70001220703125,4016200.0
2025-10-13,300.1099853515625,300.4200134277344,294.0,294.6000061035156,3369300.0
2025-10-14,303.4599914550781,303.6300048828125,300.1099853515625,300.1600036621094,609792.0
