Date,Close_PRU,High_PRU,Low_PRU,Open_PRU,Volume_PRU
2023-10-16,87.03833770751953,87.58403818327409,85.88328650342793,86.03789840008581,1342300.0
2023-10-17,88.15701293945312,88.78456430604543,86.60178327947489,86.74729831384914,1119700.0
2023-10-18,86.22889709472656,87.49308987416055,85.83781542591007,87.3111943281916,1313800.0
2023-10-19,84.84646606445312,86.73821012105768,84.59180954507745,85.98333048228714,1259800.0
2023-10-20,82.29988861083984,84.86465451033776,81.91790382426714,84.60090112755093,1757000.0
2023-10-23,81.24488067626953,82.2998872511166,80.98112729784032,81.94518610674933,1555900.0
2023-10-24,81.79058074951172,82.39993846276853,81.41768585882392,81.85424488464497,1064600.0
2023-10-25,81.2266845703125,82.21803392482316,81.09935631397089,81.67234040637771,1127800.0
2023-10-26,82.13618469238281,83.09115365393981,81.27217044249431,81.27217044249431,1412200.0
2023-10-27,80.59004974365234,82.37265241408628,79.98978196807383,82.3180851395319,1469800.0
2023-10-30,82.47269439697266,82.83649240635853,81.026599217853,81.31764317645762,1905700.0
2023-10-31,83.16390228271484,83.24575318440236,82.24531395462914,82.76372381525785,1763100.0
2023-11-01,83.05476379394531,83.45494227578807,81.80875793657916,83.41856178299604,2238600.0
2023-11-02,83.37309265136719,86.17432842267861,82.41813064219524,84.98289665648163,2395900.0
2023-11-03,85.6286392211914,86.18342967623079,84.22802126411418,84.51905831111266,2006800.0
2023-11-06,83.50041961669922,85.7468649262184,82.97291977461538,85.7468649262184,2466200.0
2023-11-07,82.4999771118164,83.21847626413837,81.76329118171975,83.02748387258997,1712700.0
2023-11-08,82.48178100585938,82.79100476514648,82.12707989897403,82.6091092524916,1477700.0
2023-11-09,82.6636962890625,83.30943453395729,82.36356237641725,82.82740506515348,1247500.0
2023-11-10,83.70050048828125,83.83692559918644,82.67277760535164,83.145710125771,1156000.0
2023-11-13,83.2184829711914,83.87331804577414,82.82740129825285,82.99111006689853,1658200.0
2023-11-14,85.74687194824219,86.29256555235474,84.1916420540296,84.1916420540296,1737800.0
2023-11-15,86.04698944091797,86.71091433526573,85.62862419296215,85.97422845722062,1449000.0
2023-11-16,86.06517791748047,86.59268465140234,85.5922453918443,85.96513329763772,1192700.0
2023-11-17,87.08381652832031,87.20204793266325,86.48354877041794,86.67454810347408,1776000.0
2023-11-20,86.88108825683594,87.22205390911938,85.9964280291688,86.58620151428022,1158200.0
2023-11-21,86.82579040527344,87.3141958640941,86.25444432346511,86.65069900280798,920600.0
2023-11-22,87.65516662597656,87.7841791309474,86.61384236787086,86.97323535038306,1032400.0
2023-11-24,88.22650909423828,88.7609935099893,87.68281452110342,87.72888639998607,657600.0
2023-11-27,88.30022430419922,88.4292368020888,87.47085322444204,87.83024618722784,1063000.0
2023-11-28,88.36473083496094,88.70569645513015,87.63672771988863,88.2357183366599,1327500.0
2023-11-29,89.01901245117188,89.57192417458954,88.67805385423556,88.69648119839941,1263700.0
2023-11-30,90.10641479492188,90.29993355998911,88.88078891884145,89.20332722460803,2638500.0
2023-12-01,90.06954956054688,90.42894254317702,89.34154640759876,89.77466283042332,1774100.0
2023-12-04,90.6408920288086,90.80676624724444,89.2678264060449,89.4152662498468,1759300.0
2023-12-05,90.34600067138672,91.00949751106026,90.03267959458374,90.22620536503317,1738900.0
2023-12-06,90.24462890625,91.88493656264376,90.08797188977492,90.95419758894216,1460700.0
2023-12-07,91.83887481689452,91.92180841217652,90.53030839143914,90.76990605112168,2254400.0
2023-12-08,92.95391082763672,93.1935014447285,91.62691712400472,91.921803832517,2120900.0
2023-12-11,93.46996307373048,94.52049743766536,93.05528104662864,93.07370839044596,1970000.0
2023-12-12,94.1611099243164,94.4836411896974,93.55290208332283,94.10582085900946,1796200.0
2023-12-13,95.96728515625,96.17923827581124,93.8569992703608,94.08737973348424,3253900.0
2023-12-14,96.9533233642578,98.31717894161372,96.75980459873888,96.88881710908484,3808800.0
2023-12-15,95.7092742919922,96.69530253850148,95.303802367226,96.05945011660084,4282700.0
2023-12-18,95.07341003417967,96.15158893918678,94.94439753429783,95.86591940811326,2981700.0
2023-12-19,96.1515884399414,96.52941578095783,95.00890329092653,95.1655603213048,2777800.0
2023-12-20,94.46520233154295,96.57548811162933,94.43755780225877,95.58946006012336,1912200.0
2023-12-21,95.12871551513672,95.2300764630575,94.0321021272689,94.57579671176008,1274300.0
2023-12-22,95.41438293457033,96.10552439263648,95.07341728422207,95.34987667971032,1137200.0
2023-12-26,95.5894775390625,95.9120088241101,95.12871655166455,95.1932228086741,598600.0
2023-12-27,95.67240142822266,95.80141392914274,94.87989204791128,95.2853639254624,805100.0
2023-12-28,96.05023193359376,96.14238271861718,95.44202409726148,95.44202409726148,737200.0
2023-12-29,95.57103729248048,96.20688966584542,95.29458493541408,96.05944278421993,974400.0
2024-01-02,96.36355590820312,96.82431691130836,95.3406659188571,95.37752764278412,1476400.0
2024-01-03,94.72322845458984,95.50652059325216,94.54813705947404,95.02733234168986,1668200.0
2024-01-04,94.80616760253906,96.04101056620644,94.56657697803593,94.65872775904896,1527300.0
2024-01-05,96.12393951416016,96.38196450078766,94.69558490085686,94.7324466176113,1434700.0
2024-01-08,96.31745910644533,96.44647863155436,95.45123336233824,95.9580661532262,1344100.0
2024-01-09,95.1747817993164,95.58947087746785,94.62187005910204,95.57103650208998,1461600.0
2024-01-10,95.58025360107422,95.72769345068924,94.79696138394296,95.027341861373,1072900.0
2024-01-11,95.24850463867188,95.50652964710062,94.56658039773104,95.39594448749364,1213500.0
2024-01-12,95.12871551513672,96.1700328042741,94.557369365953,95.83828433450996,973200.0
2024-01-16,94.483642578125,94.5665832079585,93.69113315402625,94.32698553701708,1244300.0
2024-01-17,93.85700225830078,94.78774132753266,93.43310303633726,93.74642413209968,1061800.0
2024-01-18,93.84778594970705,94.05052189051284,92.89861952743814,93.77406954176736,1092200.0
2024-01-19,95.32222747802734,95.46045013834774,93.46996649253856,94.40991573598792,1359800.0
2024-01-22,96.2253189086914,96.63079081050486,95.6079008986787,95.8382813827719,1361100.0
2024-01-23,96.13317108154295,96.83352974333664,96.02258591473723,96.26218359415569,1060900.0
2024-01-24,96.5662841796875,97.36801079224162,96.35433104166016,96.85195372903986,1112200.0
2024-01-25,97.46936798095705,97.5062297005264,96.53863592678344,96.71372030642029,1424800.0
2024-01-26,97.8840560913086,97.97620687399947,97.43251233466545,97.6813201509962,1171600.0
2024-01-29,97.29427337646484,97.74581709009124,96.58469765296998,97.56151554226714,1199400.0
2024-01-30,98.26188659667967,98.30796550812931,96.89803799789009,97.02705051316327,1473200.0
2024-01-31,96.69528198242188,98.41853026568462,96.52019059201216,98.12364357326751,2240900.0
2024-02-01,94.63109588623048,95.95808277776268,92.70511126135314,95.80142572601972,2286600.0
2024-02-02,95.11028289794922,95.52497200815228,94.22562263909931,94.66795628385164,1523200.0
2024-02-05,94.6679458618164,95.21164039650884,93.73720679408004,94.00444898305994,1834000.0
2024-02-06,95.2761459350586,95.7092623404916,94.6126490612594,94.65872796719422,2050100.0
2024-02-07,100.56568908691406,100.87901020963814,95.17478702044345,97.349579411159,4004700.0
2024-02-08,100.08649444580078,101.02644369335904,98.96223659925276,100.2062897621535,1844500.0
2024-02-09,97.29427337646484,99.2018232221231,96.75978904486024,99.0820208884494,2616500.0
2024-02-12,98.81480407714844,99.62574088086627,97.53388206882408,97.57074379135508,1907300.0
2024-02-13,96.98097229003906,99.09125849149268,95.85671433697466,98.3171833943594,2019400.0
2024-02-14,98.04993438720705,98.89773287224274,97.35879294232164,97.42329919595142,1627400.0
2024-02-15,100.71311950683594,101.47798429685926,98.62126105996768,98.77792511103937,2473900.0
2024-02-16,100.05096435546876,100.9276249802761,99.79916136498674,100.20018621300608,1340700.0
2024-02-20,100.07894134521484,100.9742511416198,98.98778319790476,99.22093701307134,1249500.0
2024-02-21,100.40536499023438,100.5732289108423,99.5007270254119,100.31209776951005,1305200.0
2024-02-22,101.02088165283205,101.4219064872322,100.39603115501696,100.47064208125178,1513300.0
2024-02-23,100.7877426147461,102.11205473068225,100.7877426147461,101.38461588151422,1817100.0
2024-02-26,99.8364715576172,101.0768445095137,99.57533329455936,100.60121582548976,1378100.0
2024-02-27,100.41468811035156,100.75975833446088,99.84579220548248,99.84579220548248,945800.0
2024-02-28,100.73178100585938,101.36595969737066,100.17221324635888,100.17221324635888,1172700.0
2024-02-29,101.64573669433594,101.89754680281226,100.79706049516912,101.5711328800558,2455600.0
2024-03-01,100.73178100585938,101.76698456281586,100.17221324635888,101.5058463007782,1361500.0
2024-03-04,99.87376403808594,101.00223475577998,99.45409002031126,100.34939980944304,1540000.0
2024-03-05,101.58978271484376,101.9721512796171,99.64061308007996,99.6592693702386,1785600.0
2024-03-06,102.22396087646484,102.42913737544032,100.82503796376652,102.1400218017522,1346500.0
2024-03-07,103.25916290283205,103.86536424593018,102.4198077443338,102.58767877603344,1721800.0
2024-03-08,103.61356353759766,104.36898680640137,103.33378320291774,103.9026791333111,1440600.0
2024-03-11,104.00525665283205,104.07986758559748,102.76488369323472,102.76488369323472,1242200.0
2024-03-12,104.2104263305664,104.70471127598536,103.53894221026528,104.2477317945042,1501100.0
2024-03-13,105.22698211669922,105.86116078186689,104.30368788082218,104.30368788082218,1630000.0
2024-03-14,104.2104263305664,105.33888993234864,103.40837664412784,104.91921591480532,1876300.0
2024-03-15,105.2363052368164,105.4135044176786,103.36175363888547,103.36175363888547,3355600.0
2024-03-18,105.46014404296876,106.20623204358796,104.84461450504982,105.30160114330734,1368600.0
2024-03-19,106.1316146850586,106.4860059064964,105.63732264253322,105.7305898565916,1463700.0
2024-03-20,107.55851745605467,107.78234312162162,105.30159028042333,105.63732522112888,1616400.0
2024-03-21,107.89427185058594,108.64968800531796,107.61448440016422,107.97820381653818,1415600.0
2024-03-22,106.8777084350586,108.76159526354232,106.81242565082142,108.23000484467114,1274500.0
2024-03-25,107.83830261230467,108.1087618982108,106.87771000925646,106.87771000925646,1298100.0
2024-03-26,108.0155029296875,108.46316140096825,107.61447806916372,107.78234910648274,1224000.0
2024-03-27,109.1346435546875,109.27453727823104,108.37922740895876,108.5937320670976,1298000.0
2024-03-28,109.48904418945312,109.97400104372127,109.19060756022108,109.57297615613224,1177800.0
2024-04-01,108.45384216308594,109.4703895004086,108.11810006087336,109.41443485513672,829200.0
2024-04-02,108.4631576538086,109.14396280948378,108.12741559076969,108.48180682829307,1275500.0
2024-04-03,108.99475860595705,109.58230371543736,108.40720638118624,108.40720638118624,1128000.0
2024-04-04,108.0807876586914,110.6921133716481,107.76370186877146,109.83410187920852,1194900.0
2024-04-05,107.91291809082033,108.49114215215788,107.33469402948272,107.65178693901954,1054200.0
2024-04-08,107.69841766357422,108.44450563224464,107.46526383924784,108.02483159457316,1145300.0
2024-04-09,106.59793090820312,108.2579849924209,105.65598746935405,107.82898281118518,1375300.0
2024-04-10,105.12440490722656,106.0103866563937,104.322355125431,105.62801805732776,1484900.0
2024-04-11,103.82805633544922,104.8632598206594,103.19387768789063,104.79797703849704,1729300.0
2024-04-12,102.29856872558594,103.9772719010985,101.89754388474373,103.14724490044898,1754600.0
2024-04-15,101.0582046508789,104.14515932775366,100.8343789486273,103.95863909509248,1438600.0
2024-04-16,100.34007263183594,101.18875593566771,100.04163603258196,100.93695294563366,1216300.0
2024-04-17,100.11624908447266,101.16078076165876,99.59398680352456,100.89032147608496,1230400.0
2024-04-18,101.37528228759766,101.56180962049528,100.40536861769093,100.89965359811173,1450400.0
2024-04-19,103.15658569335938,103.28715127473173,101.51518066501907,101.68305171468218,1471000.0
2024-04-22,103.95862579345705,104.57414817471476,103.06331598371588,103.8840148638228,1085600.0
2024-04-23,104.49954986572266,104.73270369664549,103.87469219122892,104.1731288101985,1500200.0
2024-04-24,105.16168975830078,105.31090448724864,103.88400439935567,104.13581448268336,1174000.0
2024-04-25,103.68817138671876,105.04978889777938,103.19388640640176,104.77000145613682,996400.0
2024-04-26,103.05399322509766,103.75345471757568,102.67161752720368,103.27781891040937,1110100.0
2024-04-29,104.38763427734376,104.58348264300749,103.3057970781076,103.32445336928907,1251300.0
2024-04-30,103.03533935546876,103.96795463628646,102.8954456402881,103.76277813606018,2375200.0
2024-05-01,104.73269653320312,105.98239756613384,101.60842972029684,102.26126467140269,2451300.0
2024-05-02,103.79075622558594,105.73059773173917,102.8488127926949,105.05911358612536,1798300.0
2024-05-03,104.69538879394533,105.18967373250666,103.15657222548612,104.64875518584762,1028900.0
2024-05-06,107.49324035644533,107.53986685178812,105.2176567711319,105.8238581329085,1712600.0
2024-05-07,108.39788818359376,108.96677701636357,108.04348978725342,108.30462095384694,1666600.0
2024-05-08,108.8268814086914,109.050707087947,107.8569606448637,108.43517757588153,1086000.0
2024-05-09,110.00196838378906,110.18849570718918,108.6683282614601,108.74293919082017,1154500.0
2024-05-10,110.82267761230467,110.99054865062188,110.029956031753,110.51491285617485,1427000.0
2024-05-13,109.8620834350586,111.54078667912825,109.81544982468586,110.98121893110502,1329900.0
2024-05-14,110.86930847167967,111.055835807868,110.15119779440312,110.25378605048412,1373800.0
2024-05-15,111.5407943725586,111.63405448444666,110.6921181044995,111.47551158270788,1138700.0
2024-05-16,111.84856414794922,112.40813195959468,111.45686739132648,111.5874329768674,1528900.0
2024-05-17,113.13555908203124,113.21949815847456,111.876529857702,112.464074931645,1725700.0
2024-05-20,110.95787811279295,113.42780124744073,110.87303696624087,113.07899308498423,1376700.0
2024-05-21,111.08985900878906,111.7591949574481,110.92017671418157,110.95787909585044,1043700.0
2024-05-22,112.64534759521484,113.3995247100662,111.85346809775034,112.2494078464826,1599400.0
2024-05-23,111.09928894042967,112.44737565359594,110.88246787874306,112.40966607931004,1336900.0
2024-05-24,112.52278900146484,112.56992776498365,111.457520554176,111.787470321711,1254200.0
2024-05-28,110.98616027832033,112.52278757181146,110.43938227485766,112.52278757181146,1196800.0
2024-05-29,110.7599105834961,111.04272879603874,109.50610139521731,110.16600096799564,1106900.0
2024-05-30,111.74977111816406,111.92888980531652,110.33569438978022,110.69392457171897,1070300.0
2024-05-31,113.45608520507812,113.54093354666988,111.50465965685956,112.0042989374984,2191300.0
2024-06-03,112.76789855957033,113.6917579163207,111.61778176689424,113.67290672617634,1106200.0
2024-06-04,111.22183990478516,112.99414663127754,111.0144408553558,111.910019813493,1467500.0
2024-06-05,110.98616027832033,111.67434018581172,109.59093488885794,111.21241051713176,1606000.0
2024-06-06,110.49594116210938,111.46693924591798,109.97745074061314,111.07099953662298,1096100.0
2024-06-07,111.08985900878906,111.90059686962104,110.1754288098189,110.34511829679224,930300.0
2024-06-10,110.64678955078124,111.07100967914022,109.76063252703077,110.66564074193158,1308500.0
2024-06-11,107.75264739990234,110.00574236615668,107.25300092439392,110.00574236615668,1793000.0
2024-06-12,108.37483215332033,109.86432793103572,107.6866522205199,108.68593073835562,1499100.0
2024-06-13,107.44154357910156,108.37483214174212,106.47996744225254,108.37483214174212,1092000.0
2024-06-14,106.63080596923828,106.9041949815947,105.7446489769358,106.31027819213,1065200.0
2024-06-17,107.95060729980467,108.09201639518886,106.37626325332997,106.67793982607776,1303500.0
2024-06-18,109.0441665649414,109.09130533204564,107.6206678606787,107.903478886206,1102000.0
2024-06-20,110.33568572998048,110.54308478464412,108.54452057613564,108.94988949415124,1217600.0
2024-06-21,110.98616027832033,111.13699137340616,110.0340133677892,110.61849375074924,3203700.0
2024-06-24,112.33425903320312,113.19212851051569,111.2029933322762,111.4198215958062,1474900.0
2024-06-25,111.7968978881836,112.8056128157434,111.29725861640983,112.28711516067676,1118600.0
2024-06-26,110.8824691772461,111.32554049747094,109.760632704292,111.16528019915349,1278300.0
2024-06-27,110.6090850830078,111.3161234578278,110.03402662943158,110.7222066198646,958200.0
2024-06-28,110.47708892822266,111.53292814302738,110.07172003186292,110.7693291119825,2257000.0
2024-07-01,110.79761505126952,112.09857013816487,110.27912460866008,111.2406935407272,1069900.0
2024-07-02,111.75920104980467,111.83461300961926,110.1282960476347,110.1282960476347,1009000.0
2024-07-03,111.75920104980467,112.7679088350325,111.3066933290862,111.75920104980467,718200.0
2024-07-05,110.14714050292967,111.47637600744709,109.798339532067,111.24069656557089,919700.0
2024-07-08,110.33568572998048,111.43866376538372,110.08114791112396,110.64678431197594,741400.0
2024-07-09,111.83460235595705,112.7773200913124,110.02458603024245,110.29797503657934,1120800.0
2024-07-10,113.4937973022461,113.52207768594984,111.9571698512907,112.07029138610574,1451800.0
2024-07-11,115.36979675292967,115.45464509126674,113.2486817952576,113.59748995532644,1460600.0
2024-07-12,116.20881652832033,117.07612234429948,115.65261649547016,115.69975526099154,1298300.0
2024-07-15,118.34879302978516,118.82015192801164,116.32194832893816,116.32194832893816,1457000.0
2024-07-16,119.27265167236328,120.26250822919312,118.0754032432405,118.13196400910532,1539600.0
2024-07-17,120.0268325805664,121.16752027992824,119.34807459924156,119.5366224787019,1360800.0
2024-07-18,118.12254333496094,120.73387567129484,117.6700356258678,119.03697356028708,1604500.0
2024-07-19,116.67076110839844,118.27337854868456,116.50107161064386,118.24509816445318,1427300.0
2024-07-22,117.47205352783205,117.68887457176352,116.28422720837568,116.72730567949476,1233100.0
2024-07-23,117.3023681640625,117.84914617704445,116.73673896100364,117.05725953886964,1087000.0
2024-07-24,116.31251525878906,117.91513977474077,116.15225496490362,117.0949727299226,966600.0
2024-07-25,116.03913116455078,118.1319658424192,115.9825703978082,116.68960875155476,1141000.0
2024-07-26,117.02898406982422,117.8208707412382,116.36908450395076,116.70846347850448,1316000.0
2024-07-29,117.21752166748048,117.453201105151,116.425642209243,117.17981928673495,855800.0
2024-07-30,118.7447280883789,119.3009353063494,117.77372994715992,117.77372994715992,1073600.0
2024-07-31,118.14139556884766,119.51776270728423,118.01884484289558,118.78244396683954,1709000.0
2024-08-01,115.47349548339844,120.04567514429436,114.76645716906302,119.23494449416614,2740600.0
2024-08-02,103.94406127929688,113.95571919567236,102.2754468316572,111.54236405373662,5436600.0
2024-08-05,99.48499298095705,101.97376701475746,98.46685618739367,101.97376701475746,4022700.0
2024-08-06,100.91793823242188,102.07747703970163,99.64526351328048,99.64526351328048,2098400.0
2024-08-07,100.64454650878906,103.49155087856826,100.57855655561964,102.58654272408816,1802900.0
2024-08-08,102.49227905273438,102.93535756383228,101.3798717753018,101.521280881962,1673000.0
2024-08-09,103.18988037109376,103.41613060916094,102.0491927973664,102.5582612272916,1150500.0
2024-08-12,102.19060516357422,104.46255119270916,101.9737769172288,104.15145980254832,1375800.0
2024-08-13,103.22759246826172,103.39728194905486,101.49299528003462,102.87878431541871,1444500.0
2024-08-14,105.01876831054688,105.35814730670768,103.2276029846684,103.2935929454571,1781500.0
2024-08-15,107.0550308227539,107.5923796798361,105.55611297650158,106.59310111566788,2023300.0
2024-08-16,108.30884552001952,108.41254505154508,107.18700905662472,107.4038373113688,3366200.0
2024-08-19,109.13843536376952,109.2609932795614,108.06373765875466,108.06373765875466,1288400.0
2024-08-20,107.98479461669922,109.4625973200702,107.79410546932904,109.16703823420544,1311300.0
2024-08-21,109.0240249633789,109.13843845365976,107.73690411242052,108.17547824742611,1023000.0
2024-08-22,109.87256622314452,109.96790715662036,108.85240295945464,109.0716936530913,1056500.0
2024-08-23,111.9415054321289,112.21799196651604,110.12046226162772,110.39695607006207,1091100.0
2024-08-26,112.51355743408205,113.61952538499776,112.02730920420716,112.50402115826762,1299800.0
2024-08-27,112.42774963378906,112.72331600252652,111.88429827713944,112.60890251068808,1069400.0
2024-08-28,113.24768829345705,113.76253806604754,112.30380068073126,112.32286595791744,1056600.0
2024-08-29,114.2201919555664,114.9447889192115,112.57076532385456,113.8769587521356,1294600.0
2024-08-30,115.516845703125,115.79333223891751,114.11531137609632,114.46807357130268,2141500.0
2024-09-03,115.07826232910156,115.79333025726262,114.09623687160791,114.4966731656068,1351500.0
2024-09-04,113.9818344116211,116.34632169846378,113.0665410322752,115.40243403894458,1405700.0
2024-09-05,112.29426574707033,114.86851464078605,111.55059626912367,114.69689804787164,1472700.0
2024-09-06,107.97525787353516,112.97119712825734,107.3555308768467,112.32286857809896,2979300.0
2024-09-09,109.59607696533205,110.30161590519032,108.03246231459012,109.16703910989024,1666300.0
2024-09-10,109.33865356445312,109.86303962109342,107.50808141516772,109.86303962109342,1278000.0
2024-09-11,109.37679290771484,109.48167012049484,106.35444083699332,108.71892807737618,1724300.0
2024-09-12,110.4446258544922,110.45416213063724,107.82271001625328,109.84397139020724,1512900.0
2024-09-13,110.8450698852539,111.64594250753152,110.61624290113392,111.03575176463978,1219900.0
2024-09-16,112.24659729003906,112.84725171951229,111.26456457734116,111.6077977581964,1318400.0
2024-09-17,113.15235137939452,113.94369498060402,112.5040228213267,112.5040228213267,1079900.0
2024-09-18,113.876953125,114.92571796186031,112.8758551187873,113.61952459812376,1298500.0
2024-09-19,116.12703704833984,116.4988717974021,114.65876333002208,116.03168883654148,1501300.0
2024-09-20,115.70752716064452,115.89820903444476,114.8017773490226,115.52637428870126,2966300.0
2024-09-23,115.16407775878906,116.60374993458775,114.90664922337044,115.94588509301502,1180600.0
2024-09-24,114.2297134399414,115.71705964827076,114.0485678479756,115.48823267834504,1295000.0
2024-09-25,114.00090026855467,114.83991071749296,113.79114583780829,114.5634241759244,1460900.0
2024-09-26,114.92572021484376,115.60265032530629,114.14391289123448,114.58248702164484,1086300.0
2024-09-27,115.18313598632812,116.1556324120856,114.64922094413777,115.24034636516774,893300.0
2024-09-30,115.45963287353516,115.60264791339206,113.85788043004132,115.10687068580812,1301500.0
2024-10-01,113.80067443847656,114.87804079986245,112.45634328157097,114.8589755229202,1291500.0
2024-10-02,113.4097671508789,115.04012838014822,113.16188218041016,113.78160188062893,1151300.0
2024-10-03,113.3621063232422,113.41930943114087,111.86523104949896,112.59936427237226,1540800.0
2024-10-04,117.26160430908205,117.79552664346284,115.00199430442194,115.66938812983902,1889600.0
2024-10-07,114.84944915771484,117.37602410232256,114.38227345482508,116.4988758063527,1393300.0
2024-10-08,115.2498779296875,115.67892304731522,114.4204037955586,115.04013078276728,972900.0
2024-10-09,116.43212127685548,117.18532697892527,114.858970495269,115.1736021063956,1562600.0
2024-10-10,116.0316925048828,117.2711465569739,115.43103803141884,117.17580561620863,1065200.0
2024-10-11,117.95760345458984,118.98730298951403,116.60374329240076,116.68001167443272,1374600.0
