Date,Close_ZBH,High_ZBH,Low_ZBH,Open_ZBH,Volume_ZBH
2024-10-09,102.4896469116211,102.6778673185841,100.51831325400047,100.7560601758538,1412300.0
2024-10-10,101.85565948486328,102.85618889521352,101.62781331025,102.5094730276186,1090300.0
2024-10-11,102.5292739868164,104.04492291475869,102.29152706188232,102.29152706188232,975000.0
2024-10-14,103.84679412841795,104.20341826860955,101.99433026452483,102.78683003335904,1110700.0
2024-10-15,103.61894989013672,104.97610331287368,102.52926835637092,102.5391766820686,1485700.0
2024-10-16,104.47089385986328,104.579862778774,103.13355696885958,103.85670609489742,968200.0
2024-10-17,103.9656753540039,104.78789263289735,103.41092998888963,104.59967221637412,1396800.0
2024-10-18,105.31291198730467,106.08559512793802,103.82698054521344,104.49070233330453,1081600.0
2024-10-21,104.21332550048828,105.04545106516352,103.53970292254677,104.96619957179666,936400.0
2024-10-22,103.28215026855467,104.17371070336358,102.74721400766936,104.07464255451032,1430900.0
2024-10-23,103.718017578125,103.77745997854478,102.71749579142806,102.84627380296686,744300.0
2024-10-24,103.02458190917967,104.5303224731727,102.895803902615,104.11426347549758,760200.0
2024-10-25,101.39006042480467,102.69767987584738,101.28109150739792,101.9943398548464,1398200.0
2024-10-28,102.62833404541016,103.34158237436532,101.84574254879762,102.1726492925418,1536500.0
2024-10-29,102.90570068359376,104.08454202250287,101.97452213790096,102.31132963025328,2153000.0
2024-10-30,108.78008270263672,108.92867735479416,106.13512661401846,106.51155984935777,3246500.0
2024-10-31,105.9171905517578,108.67111559368664,105.59028382316792,108.67111559368664,2124000.0
2024-11-01,106.26390838623048,108.47299648017976,106.1351303806374,106.39269394966176,1905700.0
2024-11-04,107.39322662353516,107.5021879807152,106.07569887492116,106.6898790601108,1427600.0
2024-11-05,107.8984375,107.98759732007092,106.46204007321684,106.77903849088533,1388100.0
2024-11-06,109.13671112060548,111.77176654473467,107.68049707651704,111.54392039478796,1930000.0
2024-11-07,107.67060089111328,109.2952187564013,107.34369414121252,109.2952187564013,1445900.0
2024-11-08,107.1653823852539,108.41356698827164,106.50166811487216,107.2446338808382,1175700.0
2024-11-11,108.4333724975586,108.6017762517275,106.83847210139815,107.17528716757433,1404500.0
2024-11-12,108.90887451171876,109.34474260980008,107.84891035032722,108.34422084738569,1275200.0
2024-11-13,108.93859100341795,109.45371059051766,108.06683969901157,108.31449494542912,1245800.0
2024-11-14,107.82908630371094,110.157043968679,107.749834815735,108.92867613640374,2087000.0
2024-11-15,111.48448944091795,111.68261061990442,107.2347243984632,107.43284557744964,2600000.0
2024-11-18,111.9599838256836,113.64404408642572,111.583550560685,111.64298540309568,1888000.0
2024-11-19,109.90938568115234,111.6627889041371,109.74098194226433,110.82076265185924,1465700.0
2024-11-20,108.24515533447266,109.90939894738078,108.0569424803428,109.22587558414538,1476400.0
2024-11-21,107.3833236694336,108.56215758331224,107.2644464222376,108.39375381816367,1508200.0
2024-11-22,109.18624877929688,109.3348434421575,107.65078319280124,107.65078319280124,2015000.0
2024-11-25,109.9193115234375,110.81087198586452,109.10700255941263,109.67165625930994,2028400.0
2024-11-26,109.60231018066406,110.94955538641187,108.76028381653134,110.63255695904996,1043800.0
2024-11-27,110.9693603515625,111.60336474052892,109.47352809322145,109.80042727707549,1246000.0
2024-11-29,111.04861450195312,111.3656129251019,110.3650911395052,110.79105092132018,504100.0
2024-12-02,109.463623046875,110.56321298708608,109.19615869610084,110.3650918056118,1508700.0
2024-12-03,109.7013702392578,110.05799441303752,108.0668440357405,109.3645627183762,1212800.0
2024-12-04,109.58248901367188,110.92973407100436,109.23576564501415,109.48342087529092,1438200.0
2024-12-05,108.13619232177734,110.88020917480424,107.91825449185,109.3249345023138,937800.0
2024-12-06,107.01679229736328,108.82963065773274,106.69979385930732,108.51263221967676,1141100.0
2024-12-09,108.44328308105467,109.8400547738821,106.76913115708057,107.04650383038876,1243000.0
2024-12-10,107.3833236694336,109.1862536837927,106.30354279146005,108.98812493846604,1179900.0
2024-12-11,105.90729522705078,107.9182546570872,105.74879223855604,107.56163049081252,1575000.0
2024-12-12,105.83794403076172,106.788946841826,105.30301534156592,105.78841751545612,1208400.0
2024-12-13,105.73888397216795,105.91719605540622,104.35201305340796,105.44170220532985,1195300.0
2024-12-16,105.8478546142578,108.22534657694374,105.4119865042164,105.7785114450804,1715400.0
2024-12-17,107.04649353027344,109.414076909707,106.0855900346015,107.91824477146255,1896500.0
2024-12-18,104.8671417236328,108.43337588208608,104.81760764952486,107.08613069100662,1985600.0
2024-12-19,104.81761169433594,105.3822653948985,103.49018310481092,104.13408830386898,2672500.0
2024-12-20,106.11532592773438,106.76913186805191,104.35201417111875,104.35201417111875,3969100.0
2024-12-23,105.81813049316406,105.99644256802192,104.5600452012167,105.31291168809378,1948300.0
2024-12-24,106.29363250732422,106.43231883771848,105.27328656536908,105.79832202510524,458600.0
2024-12-26,106.24410247802734,107.10594547069891,105.61010564129369,105.9964472274958,1277300.0
2024-12-27,105.86766052246094,106.62052698059544,105.2633811561702,105.4515939917849,743400.0
2024-12-30,104.6464614868164,105.58966658755268,103.90182348891427,105.29181593330148,1532000.0
2024-12-31,104.87481689453124,105.7385997319636,104.20960874235044,105.1528214538834,683300.0
2025-01-02,103.7131805419922,105.86766468754176,103.56425142585776,105.70881251855468,833900.0
2025-01-03,103.72310638427734,103.85217423905272,102.24376106858602,103.77274437079905,1253700.0
2025-01-06,102.81961059570312,104.54717617564908,102.7798956608349,103.147253127229,1788500.0
2025-01-07,102.39268493652344,104.5372459791523,102.0451887235556,103.46496545783786,1649100.0
2025-01-08,100.81405639648438,102.601183030199,99.95027359987024,102.18418757315052,2385600.0
2025-01-10,103.7926025390625,104.93438224299912,100.79418948786028,101.27076110836258,2709300.0
2025-01-13,104.7358169555664,104.9542453189011,102.4026193537496,104.00110956740848,1565800.0
2025-01-14,103.96139526367188,105.04360645909443,103.1274043166083,104.74574822094336,1457100.0
2025-01-15,105.74852752685548,105.77831183513284,103.20682464767783,104.22946720591406,1806200.0
2025-01-16,108.16116333007812,108.55829757093652,105.43082376250103,105.43082376250103,1264600.0
2025-01-17,108.7767105102539,109.18378289666542,107.69450698026064,108.21078596501404,1097100.0
2025-01-21,109.72985076904295,110.30570596539214,108.69729275642636,109.25328669781211,2935900.0
2025-01-22,108.9355697631836,110.35534643355112,108.7369950969632,109.46177937268187,2320700.0
2025-01-23,110.2163543701172,111.33827289388348,108.39943583639833,111.33827289388348,2060000.0
2025-01-24,110.01778411865234,111.37799231047838,109.6206498968153,109.91850056319308,1870400.0
2025-01-27,111.77513122558594,111.86448415074082,109.50150226238962,110.98084765268914,1953100.0
2025-01-28,111.06027221679688,113.0261122247419,111.04041096225647,112.19212133042562,1458200.0
2025-01-29,110.25607299804688,111.44749080522296,108.72708201476608,111.20920875875768,1838400.0
2025-01-30,109.8291473388672,111.7453494959654,109.72985620882658,110.92128159566649,1261300.0
2025-01-31,108.69729614257812,110.25607141239324,108.28029309869892,109.47171846359016,1341800.0
2025-02-03,107.38673400878906,108.11151076883507,105.51023924032768,107.22787426284222,1859600.0
2025-02-04,107.02930450439452,108.0420088477497,106.92009032547348,107.37680072148456,1178600.0
2025-02-05,107.47608184814452,108.1015750247954,106.9300109658586,107.55551171735873,1531100.0
2025-02-06,101.95584106445312,107.18816093373408,101.59841420556242,103.25647306078612,3791900.0
2025-02-07,100.20842742919922,102.56148645545278,99.21557666999774,102.20405957615225,2803600.0
2025-02-10,99.70206451416016,100.84384432311477,98.95742649634406,100.84384432311477,2528700.0
2025-02-11,98.27236938476562,99.67228498648905,98.23265444626178,98.91771630461578,2101800.0
2025-02-12,98.28227996826172,98.78863590137726,96.99157871747477,97.70643237014396,2496700.0
2025-02-13,99.19571685791016,99.96020856231917,98.00429147558287,98.3220033959002,2085300.0
2025-02-14,99.80134582519533,101.16155396744789,99.43399592589932,99.92049063231396,2100000.0
2025-02-18,101.44947814941406,101.83668929093156,98.71913890418354,99.37441638411728,1777900.0
2025-02-19,102.60118103027344,102.74018708809608,100.53605746544704,101.1317663317402,2236700.0
2025-02-20,102.8891143798828,103.39547035324333,102.0551234353828,102.69054727162556,1374500.0
2025-02-21,104.08053588867188,104.34860223234875,102.12461888809256,102.42247711426631,2132100.0
2025-02-24,105.2223129272461,105.80809116205492,103.05789825441252,103.77274434396332,1805300.0
2025-02-25,106.58251953125,106.87044713891294,104.81524652373577,105.34145617486644,1679400.0
2025-02-26,104.16988372802734,106.8108699750141,103.19689437639462,106.03644771457408,1719400.0
2025-02-27,103.30611419677734,104.48760133120928,103.14725445525912,103.32596787704244,1259300.0
2025-02-28,103.57418060302734,104.80531330112116,101.68776283305898,104.060675305727,2813600.0
2025-03-03,104.62660217285156,106.16552376034204,104.24932164052692,104.24932164052692,1653200.0
2025-03-04,103.2465362548828,104.9443099455998,102.90897067215688,104.72588916699144,1233200.0
2025-03-05,104.00111389160156,104.96418031097473,102.4721228595354,103.1075467202837,2498400.0
2025-03-06,104.56702423095705,105.0833032067745,103.13731695200264,103.57417363720512,1081400.0
2025-03-07,107.21794128417967,107.80372711595288,103.60396546647378,103.82239382493668,1792900.0
2025-03-10,109.8589324951172,111.14963387225151,106.63216769000668,106.92009530467544,3480200.0
2025-03-11,106.57259368896484,109.38236307195068,106.264812386713,109.2235108941223,2199500.0
2025-03-12,103.2862548828125,105.75845095156936,102.70047661836612,105.63931371804104,2123700.0
2025-03-13,106.80094146728516,106.96972425563304,103.35574858530028,103.68339110963382,2062500.0
2025-03-14,109.1837921142578,109.53128834245236,105.63931543697404,106.35416914917408,2301100.0
2025-03-17,110.99077606201172,112.13255583466103,108.27036737771591,109.16392691080294,2435700.0
2025-03-18,112.07298278808594,113.12540966688884,110.55392244940631,110.86171131318196,1619300.0
2025-03-19,112.10277557373048,113.0956262684236,110.89149651422888,111.6659188441136,1920000.0
2025-03-20,110.98085021972656,112.03326953953564,110.83192109950744,111.8446330571178,1431500.0
2025-03-21,109.93836212158205,110.87163663528574,109.05471802346986,110.20642847954431,2943100.0
2025-03-24,110.44470977783205,111.47727541510186,109.89864643758962,110.13692848469812,1034000.0
2025-03-25,109.59085845947266,111.5070606295602,108.54836976062694,110.78228385438888,1296900.0
2025-03-26,109.8489990234375,111.19927655907134,109.07457670223418,109.70006990593312,1259200.0
2025-03-27,111.34819793701172,111.75526275005666,109.66034734736336,109.97805924102612,1085900.0
2025-03-28,111.45741271972656,112.27154992511484,111.1198395700124,111.2786993051365,1053500.0
2025-03-31,112.6115951538086,113.06928406114277,110.81068764587302,110.81068764587302,1285000.0
2025-04-01,111.8056640625,112.75088998631796,111.19872696494828,111.48727145321702,1398100.0
2025-04-02,111.93500518798828,112.40264597979063,110.29329026034878,111.29821998798288,1145700.0
2025-04-03,112.09420776367188,113.8652671148149,110.85048545628732,111.26837432970969,2920600.0
2025-04-04,106.80091857910156,112.9598338884335,106.73127043337264,110.05450039362913,3853000.0
2025-04-07,104.31346893310548,107.96504322919384,101.25888739002173,104.83086164023236,2390400.0
2025-04-08,102.27377319335938,106.46262899328734,100.6718582619685,105.99498819341716,1995400.0
2025-04-09,102.9205093383789,104.1542797241632,98.4132609754299,100.18432030125214,5689900.0
2025-04-10,101.7464370727539,103.05980753119148,99.18934430173992,103.05980753119148,3078300.0
2025-04-11,101.83597564697266,102.42301649250096,98.50280155694811,102.13447202145528,2275100.0
2025-04-14,101.45789337158205,102.82100817843931,100.46291551381005,102.2737749113119,2164600.0
2025-04-15,96.78148651123048,101.6270310922334,96.70189405707056,101.61707918880911,2335500.0
2025-04-16,96.45315551757812,98.2142629776534,96.09496288314271,97.33868519963272,1800900.0
2025-04-17,97.42823028564452,97.92571921593203,96.33375615722775,96.5128524757744,4367900.0
2025-04-21,95.68701171875,97.25907844020487,92.63243022381072,97.01033399406626,2324000.0
2025-04-22,96.95064544677734,97.159589887179,95.35867479234408,96.46310082809478,1428200.0
2025-04-23,98.9505386352539,100.49275725329514,97.64712015348984,97.64712015348984,1607000.0
2025-04-24,100.99024963378906,101.04000156166563,98.65205325407958,99.38833472196684,1972300.0
2025-04-25,101.00020599365234,102.1145763529004,99.88582804332556,100.92060594196928,1662000.0
2025-04-28,101.24894714355467,101.66683601457696,100.3733617858945,101.17929899838433,1299600.0
2025-04-29,102.27377319335938,102.7613102099762,100.59225821282496,101.11959525401352,925700.0
2025-04-30,102.532470703125,102.68171130808848,100.74150753277752,102.21407809407197,1399600.0
2025-05-01,101.30864715576172,102.75136204131152,100.17437298300754,102.1444325199946,1400700.0
2025-05-02,101.8658218383789,102.51255891013288,100.56240338270038,102.26381446646428,3275100.0
2025-05-05,90.02559661865234,99.31868582663586,89.46840387674555,99.08983758764369,7058300.0
2025-05-06,91.8065948486328,92.44338760072156,89.63754302172772,90.02559133307544,4203100.0
2025-05-07,93.65725708007812,93.97564967073136,91.87624591667844,92.38368671746515,2662400.0
2025-05-08,94.63233947753906,95.47806909211404,93.11002465308847,93.906002341068,2886100.0
2025-05-09,94.7318344116211,96.09495671579766,93.88610480890227,94.60249003179572,3438600.0
2025-05-12,97.72672271728516,99.37838195150152,96.15465593946745,96.15465593946745,3166300.0
2025-05-13,97.0003890991211,97.73667817846548,95.87606685412888,97.49787802734257,2324000.0
2025-05-14,94.85124206542967,97.02029412330532,94.52289754682916,96.39345320759914,3550400.0
2025-05-15,96.24420928955078,96.38350557912098,94.66219058503432,95.10992757421305,2512800.0
2025-05-16,96.46309661865234,97.07003369617688,95.87606334853292,96.61234480987744,2339200.0
2025-05-19,95.28902435302734,95.69696891095796,93.9358614750401,95.47807257168576,2134000.0
2025-05-20,94.8711395263672,95.78651735590854,94.4432987334826,95.02038772687646,2330700.0
2025-05-21,92.27423858642578,94.6422905969089,92.025494137666,94.20449793794668,4030600.0
2025-05-22,91.20960998535156,92.5826841606912,90.54297670400496,91.69715455625692,2077500.0
2025-05-23,92.17474365234376,93.52791408036724,89.74699536834662,90.36388434294146,3141100.0
2025-05-27,93.73685455322266,94.1646952968359,92.87122116282065,93.12991750783928,3885600.0
2025-05-28,91.82650756835938,94.02540772702493,91.63745934590062,93.577670726661,1475200.0
2025-05-29,92.87123107910156,92.87123107910156,91.26932368638084,91.90610891820536,1650500.0
2025-05-30,91.70709991455078,92.57273331361506,90.98077038810432,92.47323705409777,3505200.0
2025-06-02,90.65243530273438,91.5678131309667,90.14499445816,91.08027609500712,1648200.0
2025-06-03,91.38871002197266,91.93595085205776,88.7719211232889,90.0753396208466,1381600.0
2025-06-04,91.00067138671876,91.8066009995712,90.8116231699446,91.54791222944476,1528000.0
2025-06-05,91.45835876464844,92.23444024434784,90.94097364187492,91.32901438172463,1265500.0
2025-06-06,91.91604614257812,92.513038893566,91.50810919321978,92.11504625660014,1003200.0
2025-06-09,92.3637924194336,93.62741090483496,91.15987017380728,92.07524794205696,1988700.0
2025-06-10,94.44329071044922,94.4731388297997,92.24439068905242,92.97072782125268,1306200.0
2025-06-11,93.76670837402344,94.87113437025783,93.36871572465527,94.52289364871513,1217500.0
2025-06-12,92.79164123535156,93.83636347745887,92.50309673293746,93.53787466160492,1110800.0
2025-06-13,90.82157135009766,92.83143073454391,90.6723231635571,91.78670101983808,1370300.0
2025-06-16,91.6971664428711,91.9061108898824,89.90620319551857,90.96087733502677,2206400.0
2025-06-17,89.75695037841797,91.52800972581235,89.6375503043735,90.77183203009965,1677200.0
2025-06-18,90.09524536132812,90.64247861207802,89.20971570169934,89.80670088028033,1915300.0
2025-06-20,90.76187896728516,91.03051964160696,90.09524564230864,90.4832863891504,4060800.0
2025-06-23,91.04047393798828,91.19967403886534,89.39875895531704,90.33404057027322,1688100.0
2025-06-24,91.87625122070312,92.18469951679262,90.45344017961224,91.25936981068128,1812400.0
2025-06-25,92.3239974975586,92.52299003519032,91.28921960150042,91.41856399185318,2539700.0
2025-06-26,91.5159683227539,92.60331049481144,90.38873052837154,92.44369756245808,2822000.0
2025-06-27,91.23665618896484,92.4137749646469,90.57827184908234,91.56585216428796,5340900.0
2025-06-30,90.98726654052734,91.38629127265187,90.37875553645924,91.09699853213068,1245400.0
2025-07-01,93.8302993774414,94.54854232709292,90.53836267255636,90.64809465712884,1879900.0
2025-07-02,93.27167510986328,94.2293298982344,92.73299286438632,93.9500148696383,1570600.0
2025-07-03,93.44125366210938,93.82033056337802,93.01230342856454,93.3215515760358,927000.0
2025-07-07,92.34394073486328,93.53103715147594,91.90501279377692,93.0821314997022,1994500.0
2025-07-08,93.2417449951172,93.90012929999035,92.01474533905066,92.11449961424196,1502700.0
2025-07-09,94.96752166748048,95.14708241779464,92.48360429710414,93.33152710273518,2769900.0
2025-07-10,94.91764831542967,96.6833226842354,93.72057410996004,94.50864586893418,2345900.0
2025-07-11,93.56096649169922,94.37896375389938,92.80282027453988,93.97993902851216,1573600.0
2025-07-14,93.63079071044922,94.58844543851204,92.92252547232243,93.91010572145548,2030400.0
2025-07-15,93.80037689208984,95.7156864126388,93.02228287503956,95.7156864126388,2350700.0
2025-07-16,93.98991394042967,94.62835043773008,92.92252720799652,94.37896094313577,1467400.0
2025-07-17,94.6682586669922,94.77799065926668,92.74297136267184,93.3714301823464,2491900.0
2025-07-18,92.96243286132812,95.36654369422769,92.90257420574756,95.15705742660468,1314900.0
2025-07-21,92.3638916015625,94.33905979104114,92.3638916015625,93.09211229057227,1087000.0
2025-07-22,96.28429412841795,96.55363904853536,92.3539208116113,92.72301239810504,1856100.0
2025-07-23,97.09232330322266,97.6808788781586,95.64585961685152,96.9327103678588,2009200.0
2025-07-24,96.6334457397461,97.53124184686033,96.54366156257656,97.01251503806624,1234500.0
2025-07-25,97.31178283691406,97.52126909693304,96.18453746202096,96.54365893941446,1068300.0
2025-07-28,95.74562072753906,96.92273947859378,95.506201326442,96.67334997719036,1214400.0
2025-07-29,94.71813201904295,96.15461801942917,94.5585266916466,95.39647178469602,1382500.0
2025-07-30,93.09210968017578,94.74805956753042,92.58335298323674,94.46873694221652,1754900.0
2025-07-31,91.42619323730467,92.97240358801491,91.33640905871071,91.83518806424892,1801600.0
2025-08-01,90.39871215820312,91.56585323627048,89.11186137568124,91.29650830393872,2308400.0
2025-08-04,92.1743621826172,92.43372939774056,89.88995341313004,90.27900043043326,1913600.0
2025-08-05,91.8252182006836,92.81279850318217,91.33640929424584,92.50355795439538,1875600.0
2025-08-06,90.92741394042967,92.1843391613725,90.44858274791122,91.58579826803351,2094600.0
2025-08-07,98.18963623046876,101.68108930108882,94.76801191683052,95.6558379459271,4223600.0
2025-08-08,99.01760864257812,99.13731073100227,96.42395937962034,98.73829362190378,2459700.0
2025-08-11,99.77574920654295,100.32440915852094,98.5387794002588,99.29692562187462,1839900.0
2025-08-12,101.57135772705078,102.02025579366816,99.31687446117984,99.85555670757894,1913100.0
2025-08-13,102.96794128417967,103.31708507323852,101.5015297593688,101.910532205669,1254300.0
2025-08-14,101.8706283569336,102.39933289300146,101.31199068704362,102.2696454787302,1525100.0
2025-08-15,102.49908447265624,102.94798252823108,101.47160095065252,102.22974716146406,1058200.0
2025-08-18,102.3095474243164,103.35698638274772,102.0601579209531,102.58886245036112,1141800.0
2025-08-19,104.0552749633789,104.59395720919252,101.5414320936792,101.7908215994764,1316200.0
2025-08-20,105.4518585205078,106.40951331676536,104.09517898978532,104.28471745107802,1844200.0
2025-08-21,104.16500091552734,105.20246211278555,103.87570819228353,104.83336292573034,1280800.0
2025-08-22,107.44696807861328,107.50681912139308,104.593951674405,104.99297638471812,1099300.0
2025-08-25,107.05792236328124,107.96570378040238,106.36960492000318,107.73626209572188,1478900.0
2025-08-26,107.2773895263672,108.02555803538527,106.48931778357648,106.74868499771658,1792700.0
2025-08-27,106.52922058105467,107.58662963402524,105.9905383434762,106.90828988419644,846100.0
2025-08-28,104.8034439086914,106.32970647267992,103.93557329586235,106.08031696586444,1092900.0
2025-08-29,105.84090423583984,105.9007628922664,104.79347288292114,104.93313039664363,680100.0
2025-09-02,104.75357055664062,105.85088286429637,104.304664877988,105.461835842589,1023700.0
2025-09-03,104.7834930419922,104.82339627521095,103.4766944998223,104.12510111002769,1110600.0
2025-09-04,104.50418090820312,105.08275877895557,103.8358112467726,104.73361499209707,998900.0
2025-09-05,105.47180938720705,105.94065524838008,104.23483200272166,104.51414702155272,1168400.0
2025-09-08,104.4542999267578,105.2423716801186,103.0277916459996,105.14261739973097,1780200.0
2025-09-09,103.59639739990234,104.50417883851972,103.43679207654102,103.75601033402728,1282600.0
2025-09-10,102.05018615722656,103.81586046352356,101.91052864648051,102.95795997707584,1576800.0
2025-09-11,104.00540161132812,104.2348356945956,101.70103740282708,102.06015889997624,1147600.0
2025-09-12,102.82827758789062,103.84578337066944,102.64871684848691,103.4168331382474,883500.0
2025-09-15,100.71345520019533,103.2472534443928,100.52391674393516,102.90808737609947,957800.0
2025-09-16,98.8779525756836,100.44411834512532,98.4290469052493,100.0051903857932,1734900.0
2025-09-17,99.67599487304688,101.40177358497704,98.89790084031158,99.2071413890234,1647900.0
2025-09-18,99.9652862548828,101.05262843235124,98.20958204407673,100.4939907770981,1304500.0
2025-09-19,99.84557342529295,101.20225287146752,99.46650413709489,100.90299004734165,4228500.0
2025-09-22,101.49154663085938,101.85066811208408,98.76821761079611,99.15726461366228,1531600.0
2025-09-23,100.04508972167967,103.34700416683933,99.61613949016164,101.41174688041473,1429900.0
2025-09-24,98.73829650878906,100.0550727952988,98.50885481466192,99.47648731512054,1406800.0
2025-09-25,96.7332000732422,98.13975288976378,95.9850315763706,97.82053463552911,1060000.0
2025-09-26,98.0000991821289,98.2794142140777,96.76312935031402,97.0723699055768,884300.0
2025-09-29,98.04000091552734,98.27941270913682,96.36410313873355,97.82053693356713,929000.0
2025-09-30,98.5,98.66999816894533,97.5199966430664,97.9499969482422,1188300.0
2025-10-01,98.88999938964844,99.33000183105467,96.05999755859376,98.83000183105467,1193600.0
2025-10-02,99.16999816894533,99.31999969482422,97.88999938964844,98.23999786376952,730500.0
2025-10-03,100.77999877929688,101.11000061035156,99.12999725341795,99.18000030517578,896200.0
2025-10-06,98.83000183105467,101.30999755859376,98.77999877929688,101.02999877929688,1065500.0
2025-10-07,99.05999755859376,99.86000061035156,98.55999755859376,99.43000030517578,920800.0
2025-10-08,98.36000061035156,98.66000366210938,97.54000091552734,98.66000366210938,1100700.0
2025-10-09,97.37000274658205,98.87999725341795,97.0500030517578,98.68000030517578,810000.0
2025-10-10,94.70999908447266,97.6500015258789,94.63999938964844,97.58999633789062,1256700.0
2025-10-13,95.08999633789062,96.33000183105467,94.01000213623048,94.91000366210938,1485300.0
